touch_id,customer_id,channel_id,touch_date,touch_type,landing_page,utm_campaign,conversion_date
touch_5933106,cust_675512,1,2024-04-05 00:00:00,demo_request,/demo,campaign_27,2024-04-17 00:00:00
touch_6095718,cust_675512,1,2024-04-09 00:00:00,form_submit,/features,campaign_15,2024-04-17 00:00:00
touch_4768057,cust_675512,6,2024-04-13 00:00:00,content_download,/pricing,,2024-04-17 00:00:00
touch_1620682,cust_675512,2,2024-04-17 00:00:00,demo_request,/home,campaign_33,2024-04-17 00:00:00
touch_8849130,cust_474486,1,2023-04-07 00:00:00,demo_request,/features,campaign_29,2023-05-12 00:00:00
touch_4625117,cust_474486,3,2023-04-14 00:00:00,visit,/blog,campaign_46,2023-05-12 00:00:00
touch_5276971,cust_474486,2,2023-04-21 00:00:00,click,/case-studies,campaign_37,2023-05-12 00:00:00
touch_3658314,cust_474486,1,2023-04-28 00:00:00,form_submit,/blog,campaign_11,2023-05-12 00:00:00
touch_6736000,cust_474486,5,2023-05-05 00:00:00,click,/pricing,,2023-05-12 00:00:00
touch_2315697,cust_474486,1,2023-05-12 00:00:00,form_submit,/home,campaign_11,2023-05-12 00:00:00
touch_1075988,cust_791454,4,2023-09-16 00:00:00,demo_request,/blog,,2023-11-10 00:00:00
touch_2486873,cust_791454,4,2023-11-10 00:00:00,visit,/demo,,2023-11-10 00:00:00
touch_8478935,cust_332286,3,2024-09-21 00:00:00,demo_request,/case-studies,campaign_11,2024-10-18 00:00:00
touch_3171553,cust_332286,5,2024-09-25 00:00:00,form_submit,/demo,,2024-10-18 00:00:00
touch_3194389,cust_332286,3,2024-09-30 00:00:00,demo_request,/pricing,campaign_36,2024-10-18 00:00:00
touch_5203413,cust_332286,6,2024-10-04 00:00:00,visit,/case-studies,,2024-10-18 00:00:00
touch_5942231,cust_332286,5,2024-10-09 00:00:00,form_submit,/home,,2024-10-18 00:00:00
touch_7700848,cust_332286,5,2024-10-13 00:00:00,click,/blog,,2024-10-18 00:00:00
touch_5257405,cust_332286,1,2024-10-18 00:00:00,content_download,/demo,campaign_39,2024-10-18 00:00:00
touch_5319962,cust_610626,5,2024-06-08 00:00:00,form_submit,/blog,,2024-07-18 00:00:00
touch_7785155,cust_757057,1,2023-03-11 00:00:00,form_submit,/pricing,campaign_12,2023-03-20 00:00:00
touch_4740199,cust_757057,5,2023-03-12 00:00:00,visit,/features,,2023-03-20 00:00:00
touch_4378985,cust_757057,5,2023-03-14 00:00:00,visit,/demo,,2023-03-20 00:00:00
touch_2751619,cust_757057,1,2023-03-15 00:00:00,demo_request,/home,campaign_19,2023-03-20 00:00:00
touch_9324691,cust_757057,5,2023-03-17 00:00:00,demo_request,/demo,,2023-03-20 00:00:00
touch_2270081,cust_757057,8,2023-03-18 00:00:00,form_submit,/home,,2023-03-20 00:00:00
touch_4789853,cust_757057,1,2023-03-20 00:00:00,click,/features,campaign_21,2023-03-20 00:00:00
touch_3499261,cust_138436,10,2024-06-30 00:00:00,demo_request,/case-studies,,2024-07-18 00:00:00
touch_2458978,cust_138436,3,2024-07-18 00:00:00,demo_request,/pricing,campaign_13,2024-07-18 00:00:00
touch_6105632,cust_718241,4,2023-09-13 00:00:00,content_download,/case-studies,,2023-10-25 00:00:00
touch_6873001,cust_718241,2,2023-09-19 00:00:00,visit,/demo,campaign_20,2023-10-25 00:00:00
touch_3229324,cust_718241,2,2023-09-25 00:00:00,visit,/pricing,campaign_39,2023-10-25 00:00:00
touch_1999420,cust_718241,3,2023-10-01 00:00:00,visit,/demo,campaign_33,2023-10-25 00:00:00
touch_8490356,cust_718241,4,2023-10-07 00:00:00,form_submit,/features,,2023-10-25 00:00:00
touch_6382972,cust_718241,1,2023-10-13 00:00:00,click,/case-studies,campaign_21,2023-10-25 00:00:00
touch_7438905,cust_718241,4,2023-10-19 00:00:00,visit,/case-studies,,2023-10-25 00:00:00
touch_8589023,cust_718241,4,2023-10-25 00:00:00,click,/pricing,,2023-10-25 00:00:00
touch_5248060,cust_743863,1,2024-11-20 00:00:00,content_download,/features,campaign_6,2024-12-01 00:00:00
touch_2562849,cust_743863,10,2024-11-21 00:00:00,content_download,/case-studies,,2024-12-01 00:00:00
touch_6301406,cust_743863,2,2024-11-23 00:00:00,content_download,/demo,campaign_46,2024-12-01 00:00:00
touch_5617975,cust_743863,1,2024-11-25 00:00:00,demo_request,/case-studies,campaign_11,2024-12-01 00:00:00
touch_5436346,cust_743863,9,2024-11-27 00:00:00,click,/demo,,2024-12-01 00:00:00
touch_6738186,cust_743863,2,2024-11-29 00:00:00,visit,/demo,campaign_34,2024-12-01 00:00:00
touch_8543059,cust_743863,1,2024-12-01 00:00:00,form_submit,/case-studies,campaign_32,2024-12-01 00:00:00
touch_7489819,cust_867562,6,2024-04-21 00:00:00,visit,/features,,2024-05-10 00:00:00
touch_7560144,cust_867562,7,2024-04-23 00:00:00,visit,/home,,2024-05-10 00:00:00
touch_5276784,cust_867562,4,2024-04-26 00:00:00,visit,/blog,,2024-05-10 00:00:00
touch_1430351,cust_867562,3,2024-04-29 00:00:00,visit,/home,campaign_47,2024-05-10 00:00:00
touch_6492924,cust_867562,5,2024-05-01 00:00:00,content_download,/case-studies,,2024-05-10 00:00:00
touch_4393295,cust_867562,4,2024-05-04 00:00:00,form_submit,/blog,,2024-05-10 00:00:00
touch_8157610,cust_867562,5,2024-05-07 00:00:00,click,/demo,,2024-05-10 00:00:00
touch_8950185,cust_867562,6,2024-05-10 00:00:00,content_download,/demo,,2024-05-10 00:00:00
touch_3249257,cust_929906,4,2023-12-08 00:00:00,click,/features,,2024-01-05 00:00:00
touch_8903724,cust_929906,8,2023-12-12 00:00:00,visit,/features,,2024-01-05 00:00:00
touch_4242436,cust_929906,3,2023-12-17 00:00:00,content_download,/features,campaign_43,2024-01-05 00:00:00
touch_3142714,cust_929906,7,2023-12-22 00:00:00,demo_request,/case-studies,,2024-01-05 00:00:00
touch_8015407,cust_929906,6,2023-12-26 00:00:00,form_submit,/case-studies,,2024-01-05 00:00:00
touch_6735032,cust_929906,6,2023-12-31 00:00:00,click,/blog,,2024-01-05 00:00:00
touch_7315388,cust_929906,4,2024-01-05 00:00:00,content_download,/features,,2024-01-05 00:00:00
touch_5224886,cust_764343,4,2023-09-20 00:00:00,form_submit,/case-studies,,2023-10-08 00:00:00
touch_1232800,cust_764343,6,2023-09-23 00:00:00,click,/features,,2023-10-08 00:00:00
touch_9559183,cust_764343,5,2023-09-26 00:00:00,demo_request,/pricing,,2023-10-08 00:00:00
touch_7060748,cust_764343,5,2023-09-29 00:00:00,demo_request,/features,,2023-10-08 00:00:00
touch_7699314,cust_764343,3,2023-10-02 00:00:00,form_submit,/case-studies,campaign_11,2023-10-08 00:00:00
touch_1823670,cust_764343,1,2023-10-05 00:00:00,demo_request,/features,campaign_29,2023-10-08 00:00:00
touch_5312402,cust_764343,4,2023-10-08 00:00:00,form_submit,/demo,,2023-10-08 00:00:00
touch_4370328,cust_181618,7,2024-05-15 00:00:00,demo_request,/case-studies,,2024-06-13 00:00:00
touch_1187425,cust_181618,9,2024-05-19 00:00:00,visit,/blog,,2024-06-13 00:00:00
touch_8860178,cust_181618,5,2024-05-24 00:00:00,content_download,/case-studies,,2024-06-13 00:00:00
touch_3757794,cust_181618,7,2024-05-29 00:00:00,content_download,/home,,2024-06-13 00:00:00
touch_5026476,cust_181618,2,2024-06-03 00:00:00,demo_request,/blog,campaign_22,2024-06-13 00:00:00
touch_3461968,cust_181618,7,2024-06-08 00:00:00,demo_request,/demo,,2024-06-13 00:00:00
touch_6925457,cust_181618,7,2024-06-13 00:00:00,demo_request,/pricing,,2024-06-13 00:00:00
touch_4770010,cust_106918,6,2024-04-10 00:00:00,visit,/pricing,,2024-05-28 00:00:00
touch_8820672,cust_106918,6,2024-04-22 00:00:00,click,/blog,,2024-05-28 00:00:00
touch_5535163,cust_106918,2,2024-05-04 00:00:00,click,/features,campaign_4,2024-05-28 00:00:00
touch_5354243,cust_106918,1,2024-05-16 00:00:00,demo_request,/home,campaign_20,2024-05-28 00:00:00
touch_9649690,cust_106918,2,2024-05-28 00:00:00,demo_request,/demo,campaign_45,2024-05-28 00:00:00
touch_5277208,cust_852146,4,2023-03-22 00:00:00,click,/demo,,2023-05-02 00:00:00
touch_8807275,cust_778700,1,2024-01-30 00:00:00,visit,/home,campaign_23,2024-02-25 00:00:00
touch_8652152,cust_778700,4,2024-02-12 00:00:00,click,/demo,,2024-02-25 00:00:00
touch_6727360,cust_778700,4,2024-02-25 00:00:00,content_download,/home,,2024-02-25 00:00:00
touch_9200509,cust_158627,4,2023-06-03 00:00:00,click,/demo,,2023-06-20 00:00:00
touch_2439540,cust_158627,8,2023-06-05 00:00:00,click,/case-studies,,2023-06-20 00:00:00
touch_9308847,cust_158627,4,2023-06-08 00:00:00,click,/home,,2023-06-20 00:00:00
touch_4615499,cust_158627,2,2023-06-11 00:00:00,visit,/blog,campaign_45,2023-06-20 00:00:00
touch_7674004,cust_158627,7,2023-06-14 00:00:00,content_download,/demo,,2023-06-20 00:00:00
touch_3018097,cust_158627,7,2023-06-17 00:00:00,content_download,/pricing,,2023-06-20 00:00:00
touch_7662464,cust_158627,4,2023-06-20 00:00:00,demo_request,/case-studies,,2023-06-20 00:00:00
touch_2275012,cust_793889,3,2023-09-11 00:00:00,demo_request,/pricing,campaign_12,2023-10-18 00:00:00
touch_4042513,cust_793889,2,2023-09-17 00:00:00,click,/features,campaign_32,2023-10-18 00:00:00
touch_8106959,cust_793889,4,2023-09-23 00:00:00,content_download,/home,,2023-10-18 00:00:00
touch_8647819,cust_793889,9,2023-09-29 00:00:00,visit,/demo,,2023-10-18 00:00:00
touch_2543541,cust_793889,7,2023-10-05 00:00:00,form_submit,/blog,,2023-10-18 00:00:00
touch_7028175,cust_793889,5,2023-10-11 00:00:00,content_download,/blog,,2023-10-18 00:00:00
touch_8652159,cust_793889,5,2023-10-18 00:00:00,demo_request,/features,,2023-10-18 00:00:00
touch_9434835,cust_933215,10,2024-07-31 00:00:00,visit,/home,,2024-08-19 00:00:00
touch_4172705,cust_933215,6,2024-08-09 00:00:00,form_submit,/home,,2024-08-19 00:00:00
touch_8406748,cust_933215,4,2024-08-19 00:00:00,click,/features,,2024-08-19 00:00:00
touch_5797474,cust_496583,2,2024-01-06 00:00:00,content_download,/home,campaign_5,2024-01-30 00:00:00
touch_6279603,cust_496583,3,2024-01-10 00:00:00,demo_request,/pricing,campaign_12,2024-01-30 00:00:00
touch_2900417,cust_496583,8,2024-01-15 00:00:00,demo_request,/features,,2024-01-30 00:00:00
touch_2544827,cust_496583,1,2024-01-20 00:00:00,demo_request,/home,campaign_29,2024-01-30 00:00:00
touch_8294478,cust_496583,6,2024-01-25 00:00:00,content_download,/demo,,2024-01-30 00:00:00
touch_4312137,cust_496583,2,2024-01-30 00:00:00,visit,/pricing,campaign_7,2024-01-30 00:00:00
touch_4295762,cust_286040,7,2024-04-06 00:00:00,click,/demo,,2024-05-02 00:00:00
touch_3707042,cust_286040,7,2024-04-10 00:00:00,form_submit,/features,,2024-05-02 00:00:00
touch_4739703,cust_286040,9,2024-04-14 00:00:00,form_submit,/pricing,,2024-05-02 00:00:00
touch_3933228,cust_286040,2,2024-04-19 00:00:00,visit,/home,campaign_7,2024-05-02 00:00:00
touch_6031655,cust_286040,1,2024-04-23 00:00:00,content_download,/demo,campaign_21,2024-05-02 00:00:00
touch_2157796,cust_286040,6,2024-04-27 00:00:00,form_submit,/blog,,2024-05-02 00:00:00
touch_7009017,cust_286040,7,2024-05-02 00:00:00,demo_request,/demo,,2024-05-02 00:00:00
touch_9054553,cust_732789,6,2024-06-27 00:00:00,visit,/features,,2024-07-06 00:00:00
touch_3113030,cust_732789,4,2024-06-28 00:00:00,form_submit,/blog,,2024-07-06 00:00:00
touch_1689757,cust_732789,1,2024-06-29 00:00:00,visit,/features,campaign_14,2024-07-06 00:00:00
touch_7222599,cust_732789,3,2024-06-30 00:00:00,content_download,/pricing,campaign_26,2024-07-06 00:00:00
touch_9561286,cust_732789,7,2024-07-02 00:00:00,demo_request,/case-studies,,2024-07-06 00:00:00
touch_4866321,cust_732789,6,2024-07-03 00:00:00,content_download,/blog,,2024-07-06 00:00:00
touch_8035637,cust_732789,4,2024-07-04 00:00:00,form_submit,/case-studies,,2024-07-06 00:00:00
touch_6191337,cust_732789,6,2024-07-06 00:00:00,demo_request,/blog,,2024-07-06 00:00:00
touch_4254568,cust_549793,3,2023-08-15 00:00:00,click,/demo,campaign_29,2023-08-23 00:00:00
touch_1455008,cust_549793,4,2023-08-23 00:00:00,content_download,/case-studies,,2023-08-23 00:00:00
touch_5941346,cust_600318,7,2023-08-03 00:00:00,click,/blog,,2023-08-27 00:00:00
touch_3934667,cust_647923,5,2023-03-07 00:00:00,form_submit,/demo,,2023-05-01 00:00:00
touch_4564798,cust_647923,2,2023-04-03 00:00:00,form_submit,/home,campaign_28,2023-05-01 00:00:00
touch_9108675,cust_647923,5,2023-05-01 00:00:00,demo_request,/pricing,,2023-05-01 00:00:00
touch_4473685,cust_713805,4,2023-08-05 00:00:00,demo_request,/demo,,2023-09-17 00:00:00
touch_1310726,cust_921861,4,2024-07-10 00:00:00,click,/blog,,2024-07-24 00:00:00
touch_9477185,cust_921861,1,2024-07-17 00:00:00,click,/blog,campaign_49,2024-07-24 00:00:00
touch_1686830,cust_921861,5,2024-07-24 00:00:00,visit,/features,,2024-07-24 00:00:00
touch_7166495,cust_871523,2,2023-03-27 00:00:00,demo_request,/features,campaign_20,2023-05-22 00:00:00
touch_2021912,cust_454877,5,2024-06-13 00:00:00,content_download,/blog,,2024-07-17 00:00:00
touch_4984321,cust_454877,1,2024-06-17 00:00:00,visit,/features,campaign_47,2024-07-17 00:00:00
touch_1516801,cust_454877,9,2024-06-22 00:00:00,visit,/features,,2024-07-17 00:00:00
touch_5531367,cust_454877,5,2024-06-27 00:00:00,content_download,/blog,,2024-07-17 00:00:00
touch_4364957,cust_454877,1,2024-07-02 00:00:00,visit,/features,campaign_14,2024-07-17 00:00:00
touch_7984140,cust_454877,8,2024-07-07 00:00:00,visit,/features,,2024-07-17 00:00:00
touch_4288833,cust_454877,4,2024-07-12 00:00:00,click,/home,,2024-07-17 00:00:00
touch_6771909,cust_454877,1,2024-07-17 00:00:00,form_submit,/blog,campaign_22,2024-07-17 00:00:00
touch_8952000,cust_594580,2,2024-07-25 00:00:00,demo_request,/case-studies,campaign_7,2024-09-06 00:00:00
touch_1791753,cust_594580,5,2024-08-15 00:00:00,demo_request,/home,,2024-09-06 00:00:00
touch_5912228,cust_594580,2,2024-09-06 00:00:00,visit,/demo,campaign_42,2024-09-06 00:00:00
touch_1303143,cust_743789,4,2024-10-06 00:00:00,form_submit,/blog,,2024-11-02 00:00:00
touch_4422298,cust_743789,2,2024-10-10 00:00:00,content_download,/home,campaign_37,2024-11-02 00:00:00
touch_2250363,cust_743789,10,2024-10-15 00:00:00,content_download,/blog,,2024-11-02 00:00:00
touch_2377921,cust_743789,1,2024-10-19 00:00:00,form_submit,/case-studies,campaign_14,2024-11-02 00:00:00
touch_7985246,cust_743789,10,2024-10-24 00:00:00,visit,/blog,,2024-11-02 00:00:00
touch_4526773,cust_743789,3,2024-10-28 00:00:00,demo_request,/features,campaign_24,2024-11-02 00:00:00
touch_4281797,cust_743789,9,2024-11-02 00:00:00,form_submit,/blog,,2024-11-02 00:00:00
touch_1050039,cust_991884,1,2024-10-14 00:00:00,demo_request,/demo,campaign_3,2024-11-03 00:00:00
touch_7234644,cust_991884,8,2024-10-16 00:00:00,click,/features,,2024-11-03 00:00:00
touch_1486122,cust_991884,2,2024-10-19 00:00:00,form_submit,/pricing,campaign_12,2024-11-03 00:00:00
touch_6769483,cust_991884,6,2024-10-22 00:00:00,content_download,/case-studies,,2024-11-03 00:00:00
touch_6171817,cust_991884,1,2024-10-25 00:00:00,demo_request,/blog,campaign_48,2024-11-03 00:00:00
touch_1292587,cust_991884,7,2024-10-28 00:00:00,form_submit,/blog,,2024-11-03 00:00:00
touch_5441409,cust_991884,4,2024-10-31 00:00:00,content_download,/features,,2024-11-03 00:00:00
touch_6544226,cust_991884,1,2024-11-03 00:00:00,form_submit,/features,campaign_7,2024-11-03 00:00:00
touch_5744841,cust_477214,1,2023-07-21 00:00:00,visit,/features,campaign_49,2023-09-02 00:00:00
touch_8557587,cust_477214,5,2023-07-28 00:00:00,form_submit,/home,,2023-09-02 00:00:00
touch_4436840,cust_477214,1,2023-08-04 00:00:00,form_submit,/pricing,campaign_37,2023-09-02 00:00:00
touch_1024663,cust_477214,1,2023-08-11 00:00:00,click,/blog,campaign_42,2023-09-02 00:00:00
touch_2234695,cust_477214,6,2023-08-18 00:00:00,content_download,/demo,,2023-09-02 00:00:00
touch_1445521,cust_477214,4,2023-08-25 00:00:00,demo_request,/case-studies,,2023-09-02 00:00:00
touch_9512097,cust_477214,1,2023-09-02 00:00:00,form_submit,/case-studies,campaign_33,2023-09-02 00:00:00
touch_4173163,cust_642892,1,2022-12-07 00:00:00,demo_request,/features,campaign_10,2023-01-16 00:00:00
touch_1548778,cust_642892,5,2022-12-13 00:00:00,demo_request,/case-studies,,2023-01-16 00:00:00
touch_3397934,cust_642892,5,2022-12-20 00:00:00,form_submit,/blog,,2023-01-16 00:00:00
touch_6443492,cust_642892,6,2022-12-27 00:00:00,content_download,/blog,,2023-01-16 00:00:00
touch_1756410,cust_642892,6,2023-01-02 00:00:00,click,/demo,,2023-01-16 00:00:00
touch_8586575,cust_642892,1,2023-01-09 00:00:00,content_download,/pricing,campaign_49,2023-01-16 00:00:00
touch_1868100,cust_642892,8,2023-01-16 00:00:00,form_submit,/blog,,2023-01-16 00:00:00
touch_6131578,cust_389939,4,2023-07-08 00:00:00,demo_request,/features,,2023-08-20 00:00:00
touch_2032636,cust_389939,2,2023-07-15 00:00:00,content_download,/features,campaign_34,2023-08-20 00:00:00
touch_2302616,cust_389939,4,2023-07-22 00:00:00,click,/features,,2023-08-20 00:00:00
touch_6856506,cust_389939,9,2023-07-29 00:00:00,visit,/features,,2023-08-20 00:00:00
touch_1961232,cust_389939,1,2023-08-05 00:00:00,visit,/blog,campaign_7,2023-08-20 00:00:00
touch_7480854,cust_389939,2,2023-08-12 00:00:00,visit,/demo,campaign_3,2023-08-20 00:00:00
touch_5633024,cust_389939,4,2023-08-20 00:00:00,demo_request,/features,,2023-08-20 00:00:00
touch_3267678,cust_175902,1,2024-04-07 00:00:00,click,/case-studies,campaign_17,2024-05-30 00:00:00
touch_2736962,cust_175902,4,2024-04-20 00:00:00,visit,/case-studies,,2024-05-30 00:00:00
touch_6458616,cust_175902,5,2024-05-03 00:00:00,click,/features,,2024-05-30 00:00:00
touch_5177637,cust_175902,3,2024-05-16 00:00:00,demo_request,/demo,campaign_10,2024-05-30 00:00:00
touch_7058977,cust_175902,1,2024-05-30 00:00:00,content_download,/home,campaign_18,2024-05-30 00:00:00
touch_8473407,cust_495397,5,2024-07-17 00:00:00,visit,/home,,2024-07-30 00:00:00
touch_1982410,cust_495397,8,2024-07-20 00:00:00,demo_request,/pricing,,2024-07-30 00:00:00
touch_3032684,cust_495397,5,2024-07-23 00:00:00,form_submit,/pricing,,2024-07-30 00:00:00
touch_2809789,cust_495397,5,2024-07-26 00:00:00,content_download,/demo,,2024-07-30 00:00:00
touch_2614602,cust_495397,6,2024-07-30 00:00:00,form_submit,/blog,,2024-07-30 00:00:00
touch_1633910,cust_370343,10,2023-02-22 00:00:00,demo_request,/demo,,2023-03-11 00:00:00
touch_3273723,cust_370343,6,2023-02-27 00:00:00,content_download,/home,,2023-03-11 00:00:00
touch_7509708,cust_370343,1,2023-03-05 00:00:00,content_download,/case-studies,campaign_37,2023-03-11 00:00:00
touch_2477099,cust_370343,10,2023-03-11 00:00:00,visit,/home,,2023-03-11 00:00:00
touch_4473413,cust_110195,3,2023-09-16 00:00:00,click,/case-studies,campaign_2,2023-09-27 00:00:00
touch_8629549,cust_110195,3,2023-09-27 00:00:00,demo_request,/demo,campaign_22,2023-09-27 00:00:00
touch_5122787,cust_470711,5,2023-06-26 00:00:00,click,/pricing,,2023-08-12 00:00:00
touch_4223894,cust_470711,4,2023-07-05 00:00:00,content_download,/blog,,2023-08-12 00:00:00
touch_5922958,cust_470711,2,2023-07-14 00:00:00,click,/features,campaign_19,2023-08-12 00:00:00
touch_3849881,cust_470711,3,2023-07-24 00:00:00,click,/blog,campaign_2,2023-08-12 00:00:00
touch_5426484,cust_470711,6,2023-08-02 00:00:00,demo_request,/case-studies,,2023-08-12 00:00:00
touch_4350644,cust_470711,8,2023-08-12 00:00:00,demo_request,/case-studies,,2023-08-12 00:00:00
touch_5535332,cust_353814,3,2023-09-01 00:00:00,click,/blog,campaign_42,2023-09-29 00:00:00
touch_7664797,cust_795650,7,2024-04-15 00:00:00,click,/features,,2024-05-19 00:00:00
touch_2439223,cust_795650,4,2024-05-19 00:00:00,visit,/case-studies,,2024-05-19 00:00:00
touch_3052064,cust_702427,6,2023-09-21 00:00:00,visit,/features,,2023-10-09 00:00:00
touch_6869115,cust_702427,5,2023-09-23 00:00:00,content_download,/blog,,2023-10-09 00:00:00
touch_2410568,cust_702427,4,2023-09-26 00:00:00,form_submit,/features,,2023-10-09 00:00:00
touch_6234254,cust_702427,3,2023-09-28 00:00:00,demo_request,/features,campaign_46,2023-10-09 00:00:00
touch_7174865,cust_702427,9,2023-10-01 00:00:00,click,/blog,,2023-10-09 00:00:00
touch_5140925,cust_702427,4,2023-10-03 00:00:00,form_submit,/pricing,,2023-10-09 00:00:00
touch_9118725,cust_702427,1,2023-10-06 00:00:00,click,/pricing,campaign_36,2023-10-09 00:00:00
touch_5437386,cust_702427,6,2023-10-09 00:00:00,demo_request,/demo,,2023-10-09 00:00:00
touch_3719648,cust_543732,3,2024-03-22 00:00:00,visit,/pricing,campaign_40,2024-05-04 00:00:00
touch_8700001,cust_543732,1,2024-04-12 00:00:00,click,/demo,campaign_21,2024-05-04 00:00:00
touch_5093153,cust_543732,5,2024-05-04 00:00:00,form_submit,/pricing,,2024-05-04 00:00:00
touch_9231596,cust_582418,5,2023-10-25 00:00:00,demo_request,/home,,2023-11-20 00:00:00
touch_7371105,cust_675210,8,2023-09-14 00:00:00,click,/case-studies,,2023-09-27 00:00:00
touch_2015978,cust_675210,3,2023-09-18 00:00:00,click,/home,campaign_9,2023-09-27 00:00:00
touch_2096265,cust_675210,2,2023-09-22 00:00:00,click,/home,campaign_1,2023-09-27 00:00:00
touch_4538882,cust_675210,8,2023-09-27 00:00:00,visit,/features,,2023-09-27 00:00:00
touch_5731115,cust_490394,1,2023-12-14 00:00:00,click,/demo,campaign_42,2024-01-09 00:00:00
touch_1466182,cust_490394,4,2023-12-18 00:00:00,form_submit,/features,,2024-01-09 00:00:00
touch_3316819,cust_490394,5,2023-12-22 00:00:00,click,/demo,,2024-01-09 00:00:00
touch_1394888,cust_490394,9,2023-12-27 00:00:00,click,/demo,,2024-01-09 00:00:00
touch_6130065,cust_490394,1,2023-12-31 00:00:00,demo_request,/demo,campaign_26,2024-01-09 00:00:00
touch_8936168,cust_490394,5,2024-01-04 00:00:00,demo_request,/blog,,2024-01-09 00:00:00
touch_8547724,cust_490394,4,2024-01-09 00:00:00,click,/features,,2024-01-09 00:00:00
touch_6129133,cust_943146,3,2023-07-12 00:00:00,visit,/home,campaign_14,2023-08-30 00:00:00
touch_8513406,cust_943146,3,2023-07-20 00:00:00,content_download,/features,campaign_40,2023-08-30 00:00:00
touch_8578270,cust_943146,5,2023-07-28 00:00:00,click,/case-studies,,2023-08-30 00:00:00
touch_7759175,cust_943146,4,2023-08-05 00:00:00,click,/pricing,,2023-08-30 00:00:00
touch_9489767,cust_943146,4,2023-08-13 00:00:00,visit,/home,,2023-08-30 00:00:00
touch_2777708,cust_943146,4,2023-08-21 00:00:00,demo_request,/features,,2023-08-30 00:00:00
touch_1800667,cust_943146,3,2023-08-30 00:00:00,form_submit,/case-studies,campaign_12,2023-08-30 00:00:00
touch_3416481,cust_541996,7,2024-05-17 00:00:00,content_download,/home,,2024-05-26 00:00:00
touch_3388891,cust_541996,6,2024-05-21 00:00:00,click,/case-studies,,2024-05-26 00:00:00
touch_4748025,cust_541996,7,2024-05-26 00:00:00,click,/case-studies,,2024-05-26 00:00:00
touch_6109248,cust_695417,1,2023-01-29 00:00:00,click,/pricing,campaign_8,2023-02-18 00:00:00
touch_2247895,cust_695417,4,2023-02-08 00:00:00,content_download,/demo,,2023-02-18 00:00:00
touch_8913298,cust_695417,5,2023-02-18 00:00:00,form_submit,/case-studies,,2023-02-18 00:00:00
touch_1665524,cust_372387,8,2023-12-03 00:00:00,content_download,/home,,2024-01-05 00:00:00
touch_9842475,cust_372387,1,2023-12-11 00:00:00,demo_request,/features,campaign_5,2024-01-05 00:00:00
touch_2974745,cust_372387,6,2023-12-19 00:00:00,form_submit,/demo,,2024-01-05 00:00:00
touch_8611033,cust_372387,4,2023-12-27 00:00:00,click,/pricing,,2024-01-05 00:00:00
touch_4309374,cust_372387,8,2024-01-05 00:00:00,content_download,/home,,2024-01-05 00:00:00
touch_9653359,cust_734992,5,2023-06-05 00:00:00,content_download,/home,,2023-07-23 00:00:00
touch_6057066,cust_734992,1,2023-06-14 00:00:00,click,/pricing,campaign_26,2023-07-23 00:00:00
touch_6072379,cust_734992,7,2023-06-24 00:00:00,form_submit,/blog,,2023-07-23 00:00:00
touch_5791689,cust_734992,4,2023-07-03 00:00:00,content_download,/case-studies,,2023-07-23 00:00:00
touch_4464447,cust_734992,5,2023-07-13 00:00:00,content_download,/home,,2023-07-23 00:00:00
touch_9336013,cust_734992,4,2023-07-23 00:00:00,form_submit,/home,,2023-07-23 00:00:00
touch_8709489,cust_912378,2,2024-03-04 00:00:00,visit,/home,campaign_32,2024-04-02 00:00:00
touch_1823461,cust_761938,7,2024-08-03 00:00:00,visit,/pricing,,2024-09-19 00:00:00
touch_5369497,cust_761938,6,2024-08-14 00:00:00,demo_request,/blog,,2024-09-19 00:00:00
touch_5633561,cust_761938,2,2024-08-26 00:00:00,form_submit,/pricing,campaign_29,2024-09-19 00:00:00
touch_4437473,cust_761938,5,2024-09-07 00:00:00,content_download,/demo,,2024-09-19 00:00:00
touch_1875103,cust_761938,7,2024-09-19 00:00:00,form_submit,/features,,2024-09-19 00:00:00
touch_3005362,cust_380465,4,2024-07-16 00:00:00,demo_request,/blog,,2024-09-11 00:00:00
touch_2138348,cust_380465,1,2024-07-25 00:00:00,demo_request,/pricing,campaign_48,2024-09-11 00:00:00
touch_8390876,cust_380465,4,2024-08-04 00:00:00,click,/features,,2024-09-11 00:00:00
touch_8778767,cust_380465,6,2024-08-13 00:00:00,form_submit,/blog,,2024-09-11 00:00:00
touch_9688588,cust_380465,4,2024-08-23 00:00:00,form_submit,/features,,2024-09-11 00:00:00
touch_8764707,cust_380465,5,2024-09-01 00:00:00,click,/case-studies,,2024-09-11 00:00:00
touch_2717063,cust_380465,5,2024-09-11 00:00:00,demo_request,/blog,,2024-09-11 00:00:00
touch_6487694,cust_534098,1,2023-05-25 00:00:00,form_submit,/home,campaign_14,2023-06-21 00:00:00
touch_6903875,cust_534098,2,2023-06-21 00:00:00,form_submit,/case-studies,campaign_29,2023-06-21 00:00:00
touch_2023882,cust_516332,5,2023-02-28 00:00:00,content_download,/demo,,2023-04-16 00:00:00
touch_6179878,cust_516332,5,2023-03-06 00:00:00,form_submit,/features,,2023-04-16 00:00:00
touch_1449640,cust_516332,9,2023-03-13 00:00:00,visit,/home,,2023-04-16 00:00:00
touch_2742819,cust_516332,4,2023-03-20 00:00:00,form_submit,/home,,2023-04-16 00:00:00
