customer_id,company_name,industry,company_size,country,signup_date,email,acquisition_channel_id,initial_plan_id,is_trial,trial_end_date
cust_646230,Company_507,Education,51-200,NL,2023-05-06 00:00:00,support@company507506.corp,2,3,False,2023-05-20
cust_555251,Company_508,Healthcare,1-10,US,2023-11-29 00:00:00,contact@company508507.company,2,1,False,2023-12-13
cust_824305,Company_509,Healthcare,1000+,US,2024-05-01 00:00:00,hello@company509508.company,3,3,False,2024-05-15
cust_896456,Company_510,Non-Profit,1-10,UK,2024-10-02 00:00:00,info@company510509.corp,5,1,True,2024-10-16
cust_685472,Company_511,Retail,51-200,US,2024-10-22 00:00:00,hello@company511510.inc,4,3,False,2024-11-05
cust_141406,Company_512,Non-Profit,1000+,UK,2024-05-11 00:00:00,team@company512511.corp,2,3,True,2024-05-25
cust_591147,Company_513,Healthcare,501-1000,UK,2023-10-09 00:00:00,hello@company513512.inc,4,4,False,2023-10-23
cust_576136,Company_514,Energy,1000+,US,2023-01-01 00:00:00,admin@company514513.io,6,3,True,
cust_790266,Company_515,Government,201-500,UK,2024-07-05 00:00:00,team@company515514.inc,5,2,True,
cust_215830,Company_516,Finance,501-1000,US,2023-04-09 00:00:00,info@company516515.corp,1,4,True,2023-04-23
cust_133362,Company_517,Legal,1000+,CA,2024-08-07 00:00:00,team@company517516.inc,5,4,True,2024-08-21
cust_852715,Company_518,Real Estate,1-10,SE,2023-03-14 00:00:00,info@company518517.co,2,3,False,2023-03-28
cust_685126,Company_519,Consulting,51-200,US,2024-03-01 00:00:00,info@company519518.tech,1,3,True,2024-03-15
cust_326387,Company_520,Media,1-10,US,2024-06-15 00:00:00,team@company520519.tech,2,1,True,
cust_287588,Company_521,Government,1000+,CA,2024-07-25 00:00:00,admin@company521520.tech,6,3,True,
cust_209159,Company_522,Marketing,11-50,US,2023-06-20 00:00:00,team@company522521.co,4,2,False,
cust_676802,Company_523,Transportation,51-200,DE,2023-11-29 00:00:00,team@company523522.corp,5,2,True,2023-12-13
cust_902903,Company_524,Real Estate,1000+,JP,2024-07-17 00:00:00,info@company524523.tech,9,3,True,2024-07-31
cust_117094,Company_525,Manufacturing,11-50,BR,2024-06-14 00:00:00,contact@company525524.inc,2,4,True,
cust_823222,Company_526,Consulting,501-1000,US,2023-10-10 00:00:00,info@company526525.co,4,3,True,2023-10-24
cust_484914,Company_527,Healthcare,11-50,CA,2024-08-19 00:00:00,team@company527526.corp,6,1,False,
cust_931420,Company_528,Non-Profit,11-50,CA,2024-05-09 00:00:00,info@company528527.io,7,2,False,2024-05-23
cust_947607,Company_529,Government,201-500,US,2024-08-13 00:00:00,hello@company529528.co,1,1,False,2024-08-27
cust_907812,Company_530,Technology,1000+,CA,2023-08-21 00:00:00,support@company530529.co,5,4,True,2023-09-04
cust_434827,Company_531,Retail,501-1000,US,2024-07-06 00:00:00,support@company531530.tech,4,2,False,
cust_889410,Company_532,Manufacturing,501-1000,AU,2024-09-01 00:00:00,contact@company532531.corp,2,3,True,2024-09-15
cust_881519,Company_533,Legal,501-1000,US,2023-02-20 00:00:00,support@company533532.corp,1,3,False,2023-03-06
cust_307731,Company_534,Consulting,201-500,BR,2024-05-14 00:00:00,team@company534533.corp,1,3,True,2024-05-28
cust_550956,Company_535,Marketing,1000+,US,2023-11-28 00:00:00,admin@company535534.inc,1,4,True,2023-12-12
cust_787247,Company_536,Transportation,51-200,BR,2023-01-25 00:00:00,hello@company536535.io,3,2,True,2023-02-08
cust_957915,Company_537,Non-Profit,11-50,FR,2023-08-28 00:00:00,info@company537536.tech,1,2,True,
cust_254850,Company_538,Manufacturing,1-10,UK,2023-10-22 00:00:00,info@company538537.inc,6,1,True,2023-11-05
cust_313701,Company_539,Consulting,501-1000,DE,2024-07-13 00:00:00,contact@company539538.tech,4,4,False,2024-07-27
cust_711324,Company_540,Manufacturing,501-1000,US,2024-11-10 00:00:00,support@company540539.io,1,1,True,2024-11-24
cust_108739,Company_541,Energy,201-500,CA,2023-03-10 00:00:00,info@company541540.company,5,3,True,
cust_505298,Company_542,Energy,201-500,US,2023-08-25 00:00:00,team@company542541.io,5,3,True,2023-09-08
cust_580233,Company_543,Legal,1000+,US,2024-07-28 00:00:00,hello@company543542.co,2,1,False,2024-08-11
cust_817552,Company_544,Legal,51-200,US,2023-12-27 00:00:00,info@company544543.tech,2,3,True,2024-01-10
cust_954441,Company_545,Education,501-1000,NL,2023-01-31 00:00:00,support@company545544.corp,2,4,True,2023-02-14
cust_810929,Company_546,Consulting,1000+,US,2024-09-19 00:00:00,admin@company546545.io,4,4,True,2024-10-03
cust_316800,Company_547,Retail,11-50,FR,2024-10-30 00:00:00,admin@company547546.tech,5,2,False,2024-11-13
cust_241822,Company_548,Finance,11-50,US,2024-03-16 00:00:00,team@company548547.io,4,2,False,2024-03-30
cust_433025,Company_549,Media,1000+,JP,2023-05-30 00:00:00,admin@company549548.co,2,1,False,
cust_767782,Company_550,Finance,11-50,US,2023-10-08 00:00:00,team@company550549.io,1,2,True,2023-10-22
cust_342128,Company_551,Healthcare,11-50,DE,2024-09-02 00:00:00,hello@company551550.corp,1,1,True,
cust_846606,Company_552,Real Estate,51-200,US,2024-10-27 00:00:00,contact@company552551.corp,3,2,True,
cust_115743,Company_553,Retail,201-500,AU,2023-10-04 00:00:00,info@company553552.corp,5,2,False,
cust_747033,Company_554,Retail,1000+,US,2024-05-16 00:00:00,info@company554553.io,4,3,False,2024-05-30
cust_428096,Company_555,Legal,501-1000,UK,2024-02-08 00:00:00,support@company555554.company,4,4,True,2024-02-22
cust_967182,Company_556,Non-Profit,11-50,US,2023-02-13 00:00:00,hello@company556555.io,3,2,False,
cust_299072,Company_557,Transportation,201-500,US,2023-10-26 00:00:00,contact@company557556.co,2,2,True,
cust_823468,Company_558,Healthcare,11-50,DE,2024-06-13 00:00:00,info@company558557.corp,5,2,False,
cust_829928,Company_559,Technology,11-50,US,2024-07-13 00:00:00,team@company559558.tech,3,2,False,
cust_194560,Company_560,Government,51-200,US,2023-09-14 00:00:00,support@company560559.company,7,3,True,
cust_764873,Company_561,Government,1-10,BR,2024-01-07 00:00:00,team@company561560.corp,3,2,True,2024-01-21
cust_905579,Company_562,Finance,51-200,US,2023-06-24 00:00:00,contact@company562561.corp,5,3,False,2023-07-08
cust_423026,Company_563,Marketing,1000+,US,2023-11-13 00:00:00,contact@company563562.corp,4,4,True,
cust_112800,Company_564,Technology,201-500,CA,2024-04-14 00:00:00,hello@company564563.corp,4,4,True,
cust_575779,Company_565,Retail,201-500,NL,2024-02-24 00:00:00,admin@company565564.io,5,1,False,
cust_317723,Company_566,Technology,11-50,US,2023-02-20 00:00:00,info@company566565.tech,5,1,True,
cust_447195,Company_567,Finance,1-10,DE,2023-03-31 00:00:00,team@company567566.tech,10,1,False,2023-04-14
cust_925551,Company_568,Education,11-50,SE,2024-07-29 00:00:00,info@company568567.inc,6,4,True,
cust_960109,Company_569,Real Estate,201-500,US,2023-03-11 00:00:00,support@company569568.inc,1,3,True,2023-03-25
cust_320038,Company_570,Marketing,501-1000,UK,2023-08-03 00:00:00,info@company570569.co,4,2,False,
cust_926471,Company_571,Legal,201-500,CA,2023-10-22 00:00:00,team@company571570.inc,2,3,False,
cust_620509,Company_572,Finance,1000+,NL,2024-06-16 00:00:00,contact@company572571.tech,4,4,True,2024-06-30
cust_223949,Company_573,Transportation,201-500,US,2023-01-25 00:00:00,team@company573572.co,1,3,True,2023-02-08
cust_687638,Company_574,Manufacturing,11-50,US,2024-10-14 00:00:00,info@company574573.inc,2,1,True,2024-10-28
cust_904291,Company_575,Non-Profit,1-10,UK,2023-01-07 00:00:00,info@company575574.corp,3,2,True,
cust_805139,Company_576,Real Estate,201-500,US,2024-05-05 00:00:00,hello@company576575.io,5,3,False,2024-05-19
cust_953715,Company_577,Consulting,1000+,DE,2024-02-28 00:00:00,admin@company577576.io,4,2,True,2024-03-13
cust_818791,Company_578,Transportation,51-200,US,2023-12-06 00:00:00,hello@company578577.tech,1,1,True,2023-12-20
cust_735111,Company_579,Government,11-50,US,2024-02-03 00:00:00,admin@company579578.tech,7,2,True,2024-02-17
cust_621199,Company_580,Retail,51-200,UK,2023-09-01 00:00:00,contact@company580579.company,8,3,True,2023-09-15
cust_311915,Company_581,Energy,201-500,UK,2023-04-05 00:00:00,contact@company581580.inc,6,3,False,
cust_649063,Company_582,Transportation,51-200,BR,2023-11-14 00:00:00,team@company582581.tech,7,2,False,2023-11-28
cust_138328,Company_583,Technology,201-500,US,2024-04-15 00:00:00,info@company583582.tech,4,3,False,
cust_449479,Company_584,Non-Profit,1-10,US,2024-04-23 00:00:00,team@company584583.inc,6,1,False,2024-05-07
cust_310297,Company_585,Real Estate,51-200,DE,2023-07-17 00:00:00,admin@company585584.corp,2,2,True,2023-07-31
cust_753205,Company_586,Legal,501-1000,US,2024-07-27 00:00:00,contact@company586585.tech,4,2,False,2024-08-10
cust_279594,Company_587,Real Estate,51-200,US,2023-03-14 00:00:00,info@company587586.co,3,3,False,2023-03-28
cust_502233,Company_588,Consulting,1-10,NL,2023-02-25 00:00:00,support@company588587.tech,1,2,False,
cust_427617,Company_589,Legal,11-50,US,2023-12-07 00:00:00,hello@company589588.io,5,2,True,
cust_832534,Company_590,Non-Profit,1-10,AU,2024-04-24 00:00:00,hello@company590589.corp,5,2,False,2024-05-08
cust_746910,Company_591,Marketing,51-200,US,2023-09-22 00:00:00,admin@company591590.co,5,2,True,2023-10-06
cust_218370,Company_592,Government,201-500,US,2023-12-26 00:00:00,team@company592591.corp,1,3,True,2024-01-09
cust_848969,Company_593,Manufacturing,51-200,UK,2023-04-20 00:00:00,hello@company593592.io,1,3,True,
cust_674566,Company_594,Transportation,201-500,DE,2023-06-12 00:00:00,hello@company594593.co,3,2,True,2023-06-26
cust_827851,Company_595,Energy,11-50,DE,2023-08-30 00:00:00,hello@company595594.company,1,2,True,2023-09-13
cust_682051,Company_596,Healthcare,201-500,CA,2023-04-10 00:00:00,support@company596595.io,8,2,False,2023-04-24
cust_618306,Company_597,Finance,1000+,NL,2024-10-22 00:00:00,support@company597596.company,2,2,False,
cust_574978,Company_598,Retail,51-200,US,2024-06-28 00:00:00,admin@company598597.inc,4,2,True,
cust_419343,Company_599,Healthcare,1000+,CA,2024-03-21 00:00:00,team@company599598.io,3,4,True,2024-04-04
cust_408474,Company_600,Technology,51-200,DE,2023-03-05 00:00:00,admin@company600599.company,9,4,False,
cust_346668,Company_601,Non-Profit,1000+,US,2024-03-18 00:00:00,hello@company601600.co,5,3,True,
cust_597938,Company_602,Education,11-50,FR,2023-05-23 00:00:00,contact@company602601.inc,7,2,False,
cust_240800,Company_603,Energy,1-10,UK,2023-01-12 00:00:00,hello@company603602.corp,1,2,True,
cust_536056,Company_604,Finance,1000+,UK,2024-04-11 00:00:00,hello@company604603.io,4,4,False,2024-04-25
cust_336706,Company_605,Transportation,201-500,DE,2023-07-10 00:00:00,support@company605604.io,4,3,True,
cust_704349,Company_606,Non-Profit,1-10,US,2024-01-11 00:00:00,team@company606605.co,4,4,False,2024-01-25
cust_865654,Company_607,Energy,51-200,CA,2024-06-23 00:00:00,contact@company607606.co,1,3,False,
cust_801200,Company_608,Manufacturing,1000+,CA,2023-03-21 00:00:00,admin@company608607.io,6,4,False,2023-04-04
cust_637566,Company_609,Government,501-1000,US,2024-04-25 00:00:00,contact@company609608.company,4,4,False,2024-05-09
cust_418841,Company_610,Finance,51-200,CA,2024-07-31 00:00:00,support@company610609.inc,4,1,False,
cust_400748,Company_611,Government,1-10,US,2024-05-11 00:00:00,contact@company611610.io,1,1,True,
cust_114892,Company_612,Finance,501-1000,CA,2023-04-25 00:00:00,admin@company612611.corp,5,2,True,
cust_608473,Company_613,Healthcare,501-1000,JP,2023-07-05 00:00:00,team@company613612.corp,3,4,False,
cust_533007,Company_614,Finance,11-50,US,2024-01-28 00:00:00,support@company614613.inc,5,2,True,2024-02-11
cust_959340,Company_615,Manufacturing,1-10,UK,2023-04-29 00:00:00,team@company615614.corp,3,1,True,
cust_597643,Company_616,Manufacturing,11-50,SE,2023-09-26 00:00:00,hello@company616615.co,4,2,False,
cust_816047,Company_617,Transportation,1-10,US,2023-02-12 00:00:00,support@company617616.inc,5,3,True,2023-02-26
cust_203050,Company_618,Marketing,1000+,DE,2023-09-19 00:00:00,support@company618617.tech,4,3,True,2023-10-03
cust_453796,Company_619,Technology,1000+,DE,2024-11-24 00:00:00,info@company619618.company,2,4,True,2024-12-08
cust_818798,Company_620,Retail,51-200,US,2024-04-01 00:00:00,team@company620619.company,2,2,True,2024-04-15
cust_976042,Company_621,Healthcare,501-1000,US,2023-08-11 00:00:00,team@company621620.corp,5,4,True,
cust_779378,Company_622,Manufacturing,11-50,US,2024-08-02 00:00:00,support@company622621.company,5,3,False,
cust_389809,Company_623,Education,1000+,US,2024-03-13 00:00:00,info@company623622.inc,6,4,False,2024-03-27
cust_448813,Company_624,Real Estate,51-200,US,2023-03-03 00:00:00,contact@company624623.io,2,4,True,
cust_213697,Company_625,Marketing,501-1000,US,2023-05-28 00:00:00,hello@company625624.tech,2,4,True,2023-06-11
cust_173832,Company_626,Energy,1000+,UK,2024-08-08 00:00:00,support@company626625.tech,4,3,True,2024-08-22
cust_509451,Company_627,Consulting,11-50,US,2023-09-30 00:00:00,support@company627626.co,7,2,True,2023-10-14
cust_863119,Company_628,Non-Profit,501-1000,AU,2023-03-13 00:00:00,hello@company628627.company,3,3,True,
cust_476353,Company_629,Marketing,1000+,US,2023-12-08 00:00:00,team@company629628.inc,1,3,True,2023-12-22
cust_903741,Company_630,Media,1000+,CA,2023-10-24 00:00:00,admin@company630629.tech,4,3,True,2023-11-07
cust_822303,Company_631,Non-Profit,201-500,US,2024-01-03 00:00:00,info@company631630.corp,5,1,True,
cust_350069,Company_632,Manufacturing,201-500,UK,2024-05-15 00:00:00,hello@company632631.company,4,1,True,2024-05-29
cust_926045,Company_633,Marketing,201-500,UK,2023-02-13 00:00:00,support@company633632.io,6,2,True,2023-02-27
cust_175532,Company_634,Real Estate,1000+,NL,2023-02-07 00:00:00,team@company634633.company,5,2,True,
cust_115063,Company_635,Government,1000+,US,2023-06-26 00:00:00,team@company635634.corp,2,1,False,2023-07-10
cust_957179,Company_636,Retail,1-10,US,2023-04-19 00:00:00,contact@company636635.co,6,2,True,
cust_873774,Company_637,Consulting,201-500,UK,2024-11-25 00:00:00,admin@company637636.corp,9,2,False,2024-12-09
cust_451801,Company_638,Finance,1-10,DE,2023-03-06 00:00:00,team@company638637.corp,6,1,True,
cust_142675,Company_639,Media,1-10,AU,2023-05-17 00:00:00,info@company639638.co,5,2,True,2023-05-31
cust_193471,Company_640,Government,501-1000,AU,2024-10-29 00:00:00,hello@company640639.tech,4,4,True,2024-11-12
cust_384111,Company_641,Consulting,201-500,DE,2024-06-19 00:00:00,team@company641640.corp,8,2,False,
cust_192296,Company_642,Retail,51-200,US,2024-10-04 00:00:00,team@company642641.company,1,2,False,
cust_665940,Company_643,Retail,11-50,US,2024-06-03 00:00:00,contact@company643642.company,5,2,False,
cust_597457,Company_644,Technology,11-50,CA,2024-05-24 00:00:00,admin@company644643.corp,8,1,True,2024-06-07
cust_944264,Company_645,Legal,1-10,US,2024-04-09 00:00:00,info@company645644.co,1,1,True,2024-04-23
cust_346729,Company_646,Non-Profit,501-1000,DE,2024-03-31 00:00:00,admin@company646645.corp,4,3,False,2024-04-14
cust_202827,Company_647,Energy,1000+,US,2023-08-31 00:00:00,hello@company647646.io,1,3,True,
cust_251981,Company_648,Finance,501-1000,UK,2023-08-10 00:00:00,contact@company648647.tech,3,3,True,2023-08-24
cust_452207,Company_649,Finance,1-10,US,2023-05-11 00:00:00,hello@company649648.co,1,2,True,
cust_330533,Company_650,Consulting,501-1000,NL,2023-10-30 00:00:00,team@company650649.io,6,2,False,2023-11-13
cust_998602,Company_651,Real Estate,201-500,FR,2024-06-18 00:00:00,admin@company651650.company,2,4,False,
cust_358635,Company_652,Energy,51-200,CA,2023-09-11 00:00:00,contact@company652651.io,2,2,False,2023-09-25
cust_146372,Company_653,Media,201-500,UK,2023-02-11 00:00:00,hello@company653652.tech,4,3,False,2023-02-25
cust_352194,Company_654,Media,501-1000,JP,2023-03-27 00:00:00,contact@company654653.inc,5,4,True,
cust_195136,Company_655,Real Estate,201-500,FR,2023-01-17 00:00:00,support@company655654.io,1,3,True,2023-01-31
cust_909327,Company_656,Education,1000+,CA,2023-05-22 00:00:00,support@company656655.tech,6,3,True,
cust_503575,Company_657,Manufacturing,501-1000,DE,2023-12-07 00:00:00,team@company657656.io,4,1,True,2023-12-21
cust_817923,Company_658,Technology,501-1000,UK,2023-03-24 00:00:00,support@company658657.inc,6,4,False,2023-04-07
cust_483349,Company_659,Marketing,501-1000,UK,2024-04-21 00:00:00,info@company659658.io,3,1,False,2024-05-05
cust_451199,Company_660,Government,501-1000,CA,2023-09-02 00:00:00,support@company660659.corp,4,2,False,
cust_436030,Company_661,Technology,51-200,US,2023-12-28 00:00:00,admin@company661660.co,4,3,True,2024-01-11
cust_228670,Company_662,Energy,1000+,US,2024-04-26 00:00:00,team@company662661.inc,6,3,False,
cust_948083,Company_663,Healthcare,11-50,US,2023-03-09 00:00:00,contact@company663662.inc,4,3,False,2023-03-23
cust_272769,Company_664,Transportation,1-10,US,2023-10-10 00:00:00,support@company664663.company,4,2,True,
cust_667735,Company_665,Marketing,201-500,US,2023-05-16 00:00:00,contact@company665664.company,4,2,True,
cust_975505,Company_666,Marketing,1000+,CA,2024-06-16 00:00:00,admin@company666665.co,4,3,True,
cust_982804,Company_667,Energy,201-500,AU,2024-07-15 00:00:00,contact@company667666.inc,4,3,True,2024-07-29
cust_402143,Company_668,Finance,11-50,CA,2023-02-18 00:00:00,contact@company668667.tech,4,2,True,2023-03-04
cust_283877,Company_669,Education,11-50,CA,2024-11-13 00:00:00,hello@company669668.inc,1,1,True,2024-11-27
cust_841484,Company_670,Education,1000+,US,2023-02-05 00:00:00,contact@company670669.io,3,3,True,
cust_524214,Company_671,Finance,11-50,US,2024-05-26 00:00:00,support@company671670.io,8,3,False,2024-06-09
cust_839719,Company_672,Government,201-500,BR,2023-10-30 00:00:00,team@company672671.tech,9,4,True,2023-11-13
cust_563581,Company_673,Technology,1000+,US,2023-12-13 00:00:00,team@company673672.company,4,2,True,2023-12-27
cust_981723,Company_674,Consulting,201-500,CA,2023-08-14 00:00:00,team@company674673.io,3,2,True,
cust_391427,Company_675,Marketing,1-10,DE,2023-07-20 00:00:00,info@company675674.io,7,1,True,2023-08-03
cust_732471,Company_676,Education,501-1000,US,2024-09-11 00:00:00,support@company676675.co,7,4,True,2024-09-25
cust_398477,Company_677,Legal,51-200,US,2023-12-20 00:00:00,support@company677676.co,4,2,False,2024-01-03
cust_563999,Company_678,Media,11-50,DE,2023-10-23 00:00:00,hello@company678677.corp,9,3,False,2023-11-06
cust_250616,Company_679,Education,51-200,US,2023-08-01 00:00:00,team@company679678.co,7,3,True,2023-08-15
cust_386606,Company_680,Government,11-50,SE,2024-02-29 00:00:00,contact@company680679.corp,5,2,False,2024-03-14
cust_614416,Company_681,Legal,51-200,DE,2023-02-13 00:00:00,contact@company681680.company,2,3,False,2023-02-27
cust_414750,Company_682,Energy,1000+,US,2024-10-17 00:00:00,contact@company682681.co,5,3,False,
cust_129824,Company_683,Consulting,51-200,DE,2023-05-03 00:00:00,team@company683682.co,9,3,True,
cust_758501,Company_684,Non-Profit,1000+,CA,2024-05-02 00:00:00,admin@company684683.corp,3,4,True,2024-05-16
cust_583439,Company_685,Media,51-200,CA,2023-05-19 00:00:00,admin@company685684.company,2,2,True,2023-06-02
cust_180558,Company_686,Healthcare,11-50,CA,2024-06-10 00:00:00,contact@company686685.io,1,2,True,2024-06-24
cust_986041,Company_687,Healthcare,51-200,UK,2023-11-05 00:00:00,admin@company687686.corp,5,3,True,2023-11-19
cust_491133,Company_688,Healthcare,201-500,US,2024-05-11 00:00:00,team@company688687.corp,8,2,False,
cust_685792,Company_689,Legal,1000+,DE,2024-09-20 00:00:00,support@company689688.company,4,4,True,
cust_222227,Company_690,Education,1-10,US,2023-05-15 00:00:00,hello@company690689.io,2,2,True,
cust_280572,Company_691,Finance,1-10,FR,2023-11-08 00:00:00,contact@company691690.tech,1,2,True,2023-11-22
cust_236543,Company_692,Healthcare,201-500,US,2023-03-22 00:00:00,hello@company692691.co,6,3,True,2023-04-05
cust_931578,Company_693,Energy,501-1000,US,2024-11-06 00:00:00,info@company693692.inc,4,3,False,
cust_920375,Company_694,Finance,501-1000,DE,2023-05-07 00:00:00,info@company694693.company,7,3,True,
cust_390849,Company_695,Government,51-200,DE,2024-08-16 00:00:00,contact@company695694.io,7,2,True,2024-08-30
cust_706217,Company_696,Manufacturing,501-1000,US,2023-01-15 00:00:00,team@company696695.company,1,3,False,2023-01-29
cust_324411,Company_697,Finance,1000+,US,2024-05-31 00:00:00,info@company697696.corp,5,3,False,
cust_544692,Company_698,Education,501-1000,US,2023-08-08 00:00:00,info@company698697.io,1,3,True,
cust_838963,Company_699,Real Estate,501-1000,US,2023-10-23 00:00:00,admin@company699698.co,1,4,False,2023-11-06
cust_981946,Company_700,Transportation,11-50,US,2024-03-30 00:00:00,info@company700699.co,2,2,False,2024-04-13
cust_113406,Company_701,Legal,201-500,CA,2024-11-21 00:00:00,info@company701700.company,3,3,True,2024-12-05
cust_719244,Company_702,Healthcare,1000+,US,2023-04-15 00:00:00,contact@company702701.inc,9,4,True,
cust_523927,Company_703,Manufacturing,11-50,AU,2023-05-06 00:00:00,team@company703702.io,5,3,True,
cust_775105,Company_704,Media,51-200,BR,2024-02-14 00:00:00,team@company704703.inc,5,3,True,2024-02-28
cust_228125,Company_705,Finance,201-500,US,2023-09-14 00:00:00,support@company705704.company,5,3,False,2023-09-28
cust_128048,Company_706,Manufacturing,201-500,CA,2023-07-03 00:00:00,info@company706705.company,3,3,False,2023-07-17
cust_616096,Company_707,Legal,11-50,US,2024-04-22 00:00:00,admin@company707706.io,4,1,True,
cust_133133,Company_708,Media,1-10,US,2024-03-16 00:00:00,info@company708707.company,2,2,True,
cust_917241,Company_709,Manufacturing,1000+,DE,2023-11-07 00:00:00,hello@company709708.company,4,2,True,2023-11-21
cust_680684,Company_710,Finance,501-1000,UK,2024-07-06 00:00:00,hello@company710709.inc,4,3,True,
cust_746908,Company_711,Technology,51-200,US,2024-11-23 00:00:00,info@company711710.corp,2,3,False,2024-12-07
cust_878103,Company_712,Media,1-10,US,2024-08-20 00:00:00,admin@company712711.inc,5,2,True,2024-09-03
cust_356092,Company_713,Energy,11-50,DE,2023-09-11 00:00:00,admin@company713712.company,5,2,True,2023-09-25
cust_441958,Company_714,Legal,201-500,NL,2023-02-08 00:00:00,admin@company714713.company,4,3,False,2023-02-22
cust_431889,Company_715,Government,501-1000,UK,2024-01-22 00:00:00,support@company715714.tech,4,3,True,2024-02-05
cust_950874,Company_716,Media,51-200,US,2024-11-14 00:00:00,support@company716715.company,2,2,False,2024-11-28
cust_401314,Company_717,Government,1-10,US,2023-09-29 00:00:00,support@company717716.company,4,1,False,2023-10-13
cust_720615,Company_718,Real Estate,51-200,US,2023-12-11 00:00:00,admin@company718717.company,6,1,False,2023-12-25
cust_943187,Company_719,Media,201-500,US,2023-11-04 00:00:00,team@company719718.io,2,3,True,
cust_289373,Company_720,Consulting,1000+,UK,2023-01-20 00:00:00,support@company720719.tech,7,4,False,2023-02-03
cust_768914,Company_721,Energy,501-1000,UK,2024-06-29 00:00:00,support@company721720.company,7,4,True,2024-07-13
cust_254920,Company_722,Transportation,11-50,US,2023-09-04 00:00:00,admin@company722721.company,6,2,False,
cust_379901,Company_723,Retail,1000+,US,2023-10-21 00:00:00,info@company723722.corp,5,2,True,2023-11-04
cust_967412,Company_724,Media,201-500,CA,2023-11-14 00:00:00,info@company724723.corp,10,3,True,2023-11-28
cust_370948,Company_725,Technology,1000+,JP,2023-10-12 00:00:00,hello@company725724.company,5,3,True,
cust_429153,Company_726,Media,51-200,NL,2024-09-08 00:00:00,support@company726725.tech,7,4,False,2024-09-22
cust_980605,Company_727,Energy,11-50,US,2023-05-24 00:00:00,support@company727726.io,6,1,False,
cust_364039,Company_728,Government,1-10,US,2024-05-23 00:00:00,team@company728727.tech,1,1,True,
cust_347399,Company_729,Manufacturing,11-50,US,2024-03-09 00:00:00,admin@company729728.io,1,1,True,2024-03-23
cust_833602,Company_730,Retail,51-200,JP,2023-04-26 00:00:00,contact@company730729.inc,4,3,True,2023-05-10
cust_423141,Company_731,Transportation,1000+,DE,2023-01-22 00:00:00,info@company731730.tech,5,4,False,
cust_365271,Company_732,Education,201-500,NL,2024-07-19 00:00:00,support@company732731.company,8,2,True,2024-08-02
cust_563892,Company_733,Energy,1-10,US,2024-02-02 00:00:00,info@company733732.corp,3,3,True,
cust_268010,Company_734,Marketing,1000+,US,2024-03-25 00:00:00,info@company734733.inc,6,3,False,
cust_615576,Company_735,Non-Profit,1000+,US,2024-04-27 00:00:00,info@company735734.corp,7,3,False,2024-05-11
cust_468948,Company_736,Education,501-1000,UK,2024-03-06 00:00:00,info@company736735.company,4,4,False,2024-03-20
cust_564943,Company_737,Manufacturing,11-50,US,2024-10-18 00:00:00,info@company737736.company,2,1,True,2024-11-01
cust_904894,Company_738,Government,11-50,SE,2024-10-26 00:00:00,hello@company738737.co,5,3,False,2024-11-09
cust_281905,Company_739,Media,51-200,US,2024-08-30 00:00:00,hello@company739738.co,1,3,False,
cust_335391,Company_740,Marketing,1-10,US,2023-01-22 00:00:00,info@company740739.co,5,3,True,
cust_276953,Company_741,Finance,201-500,US,2023-02-20 00:00:00,admin@company741740.corp,5,3,False,2023-03-06
cust_853489,Company_742,Transportation,201-500,DE,2024-06-22 00:00:00,info@company742741.corp,8,3,False,2024-07-06
cust_952924,Company_743,Media,51-200,FR,2023-09-30 00:00:00,team@company743742.corp,3,3,False,2023-10-14
cust_810083,Company_744,Technology,201-500,US,2023-07-13 00:00:00,admin@company744743.corp,6,2,False,
cust_487593,Company_745,Real Estate,1000+,US,2024-08-19 00:00:00,admin@company745744.tech,1,4,True,2024-09-02
cust_502124,Company_746,Legal,1000+,US,2024-03-09 00:00:00,admin@company746745.corp,1,3,True,2024-03-23
cust_735829,Company_747,Technology,501-1000,US,2024-11-17 00:00:00,team@company747746.co,6,4,True,2024-12-01
cust_488918,Company_748,Finance,501-1000,UK,2023-05-16 00:00:00,admin@company748747.co,1,1,True,2023-05-30
cust_656189,Company_749,Finance,11-50,UK,2024-03-19 00:00:00,admin@company749748.tech,2,1,True,2024-04-02
cust_376002,Company_750,Finance,51-200,US,2024-09-19 00:00:00,hello@company750749.corp,4,3,True,
