event_id,subscription_id,customer_id,event_type,event_date,plan_id,mrr_change,mrr_after
evt_6794620,sub_552041,cust_999138,subscription_started,2023-02-06 00:00:00,4,199,199
evt_6479245,sub_552041,cust_999138,subscription_downgraded,2023-09-16 00:00:00,3,-120,79
evt_2696557,sub_552041,cust_999138,subscription_upgraded,2023-11-27 00:00:00,4,120,199
evt_6086875,sub_698626,cust_384434,subscription_started,2023-03-21 00:00:00,3,79,79
evt_4475171,sub_698626,cust_384434,subscription_churned,2024-08-29 00:00:00,3,-79,0
evt_5480410,sub_789137,cust_172274,subscription_started,2024-04-21 00:00:00,3,79,79
evt_4771933,sub_789137,cust_172274,subscription_upgraded,2024-09-17 00:00:00,4,120,199
evt_5829008,sub_789137,cust_172274,subscription_churned,2024-12-06 00:00:00,4,-199,0
evt_8059261,sub_738914,cust_418672,subscription_started,2024-09-29 00:00:00,2,29,29
evt_6714252,sub_684745,cust_357034,subscription_started,2023-06-04 00:00:00,3,79,79
evt_9371405,sub_684745,cust_357034,subscription_downgraded,2023-10-28 00:00:00,2,-50,29
evt_9885075,sub_684745,cust_357034,subscription_upgraded,2024-07-12 00:00:00,3,50,79
evt_3797337,sub_131000,cust_789233,subscription_started,2024-01-21 00:00:00,4,199,199
evt_3071885,sub_663706,cust_249289,subscription_started,2023-10-14 00:00:00,1,0,0
evt_3669548,sub_663706,cust_249289,subscription_upgraded,2024-03-13 00:00:00,2,29,29
evt_6331381,sub_760891,cust_708982,subscription_started,2023-04-08 00:00:00,2,29,29
evt_3980080,sub_760891,cust_708982,subscription_downgraded,2024-05-18 00:00:00,1,-29,0
evt_8014552,sub_501975,cust_405844,subscription_started,2023-09-25 00:00:00,4,199,199
evt_7212534,sub_817606,cust_312559,subscription_started,2023-05-20 00:00:00,2,29,29
evt_4351841,sub_817606,cust_312559,subscription_downgraded,2024-01-25 00:00:00,1,-29,0
evt_2087378,sub_817606,cust_312559,subscription_upgraded,2024-03-31 00:00:00,2,29,29
evt_6557607,sub_772534,cust_317722,subscription_started,2024-04-07 00:00:00,3,79,79
evt_1542282,sub_772534,cust_317722,subscription_churned,2024-06-24 00:00:00,3,-79,0
evt_8888801,sub_526085,cust_142288,subscription_started,2023-08-09 00:00:00,2,29,29
evt_7997602,sub_526085,cust_142288,subscription_churned,2023-10-22 00:00:00,2,-29,0
evt_9961899,sub_850755,cust_282313,subscription_started,2023-02-01 00:00:00,4,199,199
evt_5404004,sub_850755,cust_282313,subscription_downgraded,2024-02-12 00:00:00,3,-120,79
evt_5078015,sub_850755,cust_282313,subscription_downgraded,2024-08-08 00:00:00,2,-50,29
evt_9247292,sub_580501,cust_112537,subscription_started,2023-03-05 00:00:00,1,0,0
evt_5839059,sub_580501,cust_112537,subscription_upgraded,2024-03-28 00:00:00,2,29,29
evt_3156762,sub_805983,cust_952227,subscription_started,2023-03-18 00:00:00,4,199,199
evt_4551099,sub_805983,cust_952227,subscription_churned,2023-09-05 00:00:00,4,-199,0
evt_5352365,sub_255570,cust_447655,subscription_started,2023-05-06 00:00:00,3,79,79
evt_2086368,sub_114923,cust_547389,subscription_started,2023-06-26 00:00:00,2,29,29
evt_9971681,sub_632064,cust_778720,subscription_started,2023-10-30 00:00:00,2,29,29
evt_5458768,sub_632064,cust_778720,subscription_downgraded,2024-09-04 00:00:00,1,-29,0
evt_4187908,sub_632064,cust_778720,subscription_upgraded,2024-11-03 00:00:00,2,29,29
evt_4485165,sub_647941,cust_935922,subscription_started,2024-06-22 00:00:00,2,29,29
evt_8413819,sub_305967,cust_608223,subscription_started,2023-12-19 00:00:00,3,79,79
evt_8654679,sub_915158,cust_394579,subscription_started,2023-03-01 00:00:00,3,79,79
evt_4056477,sub_915158,cust_394579,subscription_upgraded,2024-11-26 00:00:00,4,120,199
evt_9548795,sub_106833,cust_955937,subscription_started,2023-02-27 00:00:00,2,29,29
evt_8248007,sub_106833,cust_955937,subscription_churned,2023-07-09 00:00:00,2,-29,0
evt_8435634,sub_199161,cust_873959,subscription_started,2024-01-03 00:00:00,1,0,0
evt_6034195,sub_199161,cust_873959,subscription_upgraded,2024-12-23 00:00:00,2,29,29
evt_6431882,sub_698745,cust_616137,subscription_started,2024-07-09 00:00:00,2,29,29
evt_7647803,sub_698745,cust_616137,subscription_downgraded,2024-08-23 00:00:00,1,-29,0
evt_7994575,sub_785234,cust_743966,subscription_started,2023-07-26 00:00:00,1,0,0
evt_7779356,sub_105948,cust_248533,subscription_started,2023-04-24 00:00:00,4,199,199
evt_4392572,sub_105948,cust_248533,subscription_churned,2023-11-14 00:00:00,4,-199,0
evt_7265873,sub_851485,cust_438273,subscription_started,2023-05-20 00:00:00,2,29,29
evt_5079175,sub_851485,cust_438273,subscription_upgraded,2024-03-15 00:00:00,3,50,79
evt_9171197,sub_821211,cust_827250,subscription_started,2024-09-20 00:00:00,2,29,29
evt_6749416,sub_162198,cust_101885,subscription_started,2024-08-09 00:00:00,4,199,199
evt_2241325,sub_594761,cust_331625,subscription_started,2024-10-16 00:00:00,2,29,29
evt_3523621,sub_964352,cust_193035,subscription_started,2024-11-17 00:00:00,4,199,199
evt_2476481,sub_701975,cust_213282,subscription_started,2023-01-02 00:00:00,2,29,29
evt_8857213,sub_701975,cust_213282,subscription_downgraded,2024-07-01 00:00:00,1,-29,0
evt_7891727,sub_247083,cust_969067,subscription_started,2024-05-05 00:00:00,4,199,199
evt_8335114,sub_491616,cust_209812,subscription_started,2023-03-17 00:00:00,2,29,29
evt_8571366,sub_957479,cust_606186,subscription_started,2023-02-01 00:00:00,4,199,199
evt_4778731,sub_957479,cust_606186,subscription_churned,2024-03-08 00:00:00,4,-199,0
evt_4739473,sub_257805,cust_529161,subscription_started,2024-07-21 00:00:00,4,199,199
evt_3560283,sub_849631,cust_980651,subscription_started,2024-05-17 00:00:00,1,0,0
evt_1661904,sub_849631,cust_980651,subscription_churned,2024-10-01 00:00:00,1,0,0
evt_2162105,sub_666310,cust_126985,subscription_started,2023-07-31 00:00:00,2,29,29
evt_8375951,sub_666310,cust_126985,subscription_upgraded,2024-08-17 00:00:00,3,50,79
evt_4499464,sub_666310,cust_126985,subscription_churned,2024-12-08 00:00:00,3,-79,0
evt_4332588,sub_568516,cust_377877,subscription_started,2023-04-04 00:00:00,3,79,79
evt_3937636,sub_568516,cust_377877,subscription_upgraded,2023-07-04 00:00:00,4,120,199
evt_4517141,sub_568516,cust_377877,subscription_downgraded,2023-11-10 00:00:00,3,-120,79
evt_8046664,sub_116929,cust_376195,subscription_started,2023-08-20 00:00:00,3,79,79
evt_6423586,sub_865071,cust_893202,subscription_started,2024-08-26 00:00:00,2,29,29
evt_5177495,sub_865071,cust_893202,subscription_upgraded,2024-09-25 00:00:00,3,50,79
evt_1654157,sub_828833,cust_347088,subscription_started,2024-05-02 00:00:00,1,0,0
evt_9700658,sub_280795,cust_750403,subscription_started,2023-05-31 00:00:00,3,79,79
evt_8893719,sub_280795,cust_750403,subscription_churned,2024-08-21 00:00:00,3,-79,0
evt_1780131,sub_527456,cust_750403,subscription_reactivated,2024-10-26 00:00:00,2,29,29
evt_9811471,sub_899541,cust_816308,subscription_started,2024-03-21 00:00:00,4,199,199
evt_2112761,sub_899541,cust_816308,subscription_downgraded,2024-07-24 00:00:00,3,-120,79
evt_1012106,sub_240934,cust_506951,subscription_started,2024-07-23 00:00:00,3,79,79
evt_7133460,sub_240934,cust_506951,subscription_upgraded,2024-11-21 00:00:00,4,120,199
evt_3177810,sub_231945,cust_539976,subscription_started,2023-04-26 00:00:00,2,29,29
evt_6051756,sub_231945,cust_539976,subscription_downgraded,2023-12-31 00:00:00,1,-29,0
evt_4320146,sub_762574,cust_399990,subscription_started,2024-07-02 00:00:00,4,199,199
evt_1572338,sub_762574,cust_399990,subscription_churned,2024-08-19 00:00:00,4,-199,0
evt_6411195,sub_349382,cust_250840,subscription_started,2024-09-25 00:00:00,4,199,199
evt_7805792,sub_999343,cust_381631,subscription_started,2024-01-17 00:00:00,1,0,0
evt_5685963,sub_999343,cust_381631,subscription_upgraded,2024-09-19 00:00:00,2,29,29
evt_9176462,sub_295370,cust_339030,subscription_started,2023-05-18 00:00:00,4,199,199
evt_7130767,sub_295370,cust_339030,subscription_downgraded,2023-12-13 00:00:00,3,-120,79
evt_8674459,sub_295370,cust_339030,subscription_upgraded,2024-04-11 00:00:00,4,120,199
evt_5961248,sub_295370,cust_339030,subscription_downgraded,2024-05-20 00:00:00,3,-120,79
evt_9571557,sub_291482,cust_563173,subscription_started,2023-08-05 00:00:00,3,79,79
evt_4722144,sub_291482,cust_563173,subscription_downgraded,2023-09-23 00:00:00,2,-50,29
evt_1820610,sub_999987,cust_844037,subscription_started,2024-06-02 00:00:00,2,29,29
evt_6033050,sub_437558,cust_160426,subscription_started,2023-09-13 00:00:00,2,29,29
evt_6227870,sub_437558,cust_160426,subscription_churned,2023-10-08 00:00:00,2,-29,0
evt_2120966,sub_869089,cust_229890,subscription_started,2024-11-28 00:00:00,1,0,0
evt_3688598,sub_250776,cust_978343,subscription_started,2023-09-22 00:00:00,4,199,199
evt_7735054,sub_250776,cust_978343,subscription_downgraded,2024-08-13 00:00:00,3,-120,79
evt_9734558,sub_111292,cust_332103,subscription_started,2024-10-24 00:00:00,2,29,29
evt_6013404,sub_343459,cust_281614,subscription_started,2024-09-07 00:00:00,1,0,0
evt_6727358,sub_261141,cust_992952,subscription_started,2023-12-24 00:00:00,2,29,29
evt_8827002,sub_261141,cust_992952,subscription_upgraded,2024-05-18 00:00:00,3,50,79
evt_7082569,sub_867305,cust_794530,subscription_started,2024-01-19 00:00:00,4,199,199
evt_6516846,sub_363895,cust_440930,subscription_started,2023-10-11 00:00:00,3,79,79
evt_9146156,sub_363895,cust_440930,subscription_churned,2024-03-29 00:00:00,3,-79,0
evt_8277403,sub_619020,cust_944554,subscription_started,2024-09-06 00:00:00,3,79,79
evt_9184965,sub_619020,cust_944554,subscription_upgraded,2024-11-04 00:00:00,4,120,199
evt_7418748,sub_736095,cust_507135,subscription_started,2023-02-06 00:00:00,4,199,199
evt_6519070,sub_736095,cust_507135,subscription_churned,2024-07-26 00:00:00,4,-199,0
evt_1476046,sub_940848,cust_507135,subscription_reactivated,2024-12-08 00:00:00,3,79,79
evt_7016123,sub_990691,cust_598844,subscription_started,2024-11-18 00:00:00,3,79,79
evt_5172511,sub_469495,cust_876909,subscription_started,2023-09-22 00:00:00,4,199,199
evt_2699501,sub_431910,cust_880360,subscription_started,2023-11-11 00:00:00,3,79,79
evt_6209788,sub_116701,cust_711922,subscription_started,2024-08-17 00:00:00,2,29,29
evt_3984802,sub_893531,cust_995735,subscription_started,2023-06-04 00:00:00,4,199,199
evt_5931029,sub_893531,cust_995735,subscription_downgraded,2024-07-16 00:00:00,3,-120,79
evt_4673793,sub_127639,cust_916779,subscription_started,2023-03-24 00:00:00,2,29,29
evt_5979362,sub_127639,cust_916779,subscription_upgraded,2023-09-29 00:00:00,3,50,79
evt_8236259,sub_942453,cust_276795,subscription_started,2024-08-13 00:00:00,2,29,29
evt_3256414,sub_180782,cust_600590,subscription_started,2024-01-28 00:00:00,1,0,0
evt_9513662,sub_180782,cust_600590,subscription_upgraded,2024-07-09 00:00:00,2,29,29
evt_4757489,sub_855086,cust_757128,subscription_started,2023-09-12 00:00:00,2,29,29
evt_3874628,sub_855086,cust_757128,subscription_churned,2024-06-14 00:00:00,2,-29,0
evt_1965457,sub_686149,cust_757128,subscription_reactivated,2024-11-05 00:00:00,1,0,0
evt_3481016,sub_599779,cust_147939,subscription_started,2023-11-02 00:00:00,3,79,79
evt_9522069,sub_446589,cust_476701,subscription_started,2023-07-12 00:00:00,3,79,79
evt_6275739,sub_446589,cust_476701,subscription_downgraded,2023-09-27 00:00:00,2,-50,29
evt_7770534,sub_193434,cust_122977,subscription_started,2024-08-26 00:00:00,2,29,29
evt_6759540,sub_830244,cust_150947,subscription_started,2024-08-31 00:00:00,2,29,29
evt_6958544,sub_830244,cust_150947,subscription_upgraded,2024-10-18 00:00:00,3,50,79
evt_5370558,sub_623954,cust_365015,subscription_started,2024-04-30 00:00:00,2,29,29
evt_7260367,sub_684191,cust_753050,subscription_started,2024-09-12 00:00:00,2,29,29
evt_9877176,sub_684191,cust_753050,subscription_downgraded,2024-10-19 00:00:00,1,-29,0
evt_7455092,sub_684191,cust_753050,subscription_churned,2024-11-14 00:00:00,1,0,0
evt_7288704,sub_938900,cust_621917,subscription_started,2023-07-23 00:00:00,2,29,29
evt_4663705,sub_938900,cust_621917,subscription_downgraded,2024-01-09 00:00:00,1,-29,0
evt_3594951,sub_938900,cust_621917,subscription_upgraded,2024-03-18 00:00:00,2,29,29
evt_1650524,sub_938900,cust_621917,subscription_churned,2024-12-24 00:00:00,2,-29,0
evt_6228876,sub_932199,cust_674765,subscription_started,2024-05-23 00:00:00,2,29,29
evt_4026890,sub_932199,cust_674765,subscription_upgraded,2024-07-24 00:00:00,3,50,79
evt_8628047,sub_742978,cust_801520,subscription_started,2024-05-20 00:00:00,3,79,79
evt_9233723,sub_742978,cust_801520,subscription_downgraded,2024-12-23 00:00:00,2,-50,29
evt_7011635,sub_932625,cust_410401,subscription_started,2023-09-28 00:00:00,1,0,0
evt_8152449,sub_407189,cust_874415,subscription_started,2023-04-29 00:00:00,3,79,79
evt_9121925,sub_407189,cust_874415,subscription_upgraded,2023-11-13 00:00:00,4,120,199
evt_1879717,sub_297382,cust_558976,subscription_started,2024-09-28 00:00:00,4,199,199
evt_1750288,sub_633458,cust_976303,subscription_started,2024-01-30 00:00:00,4,199,199
evt_4115619,sub_633458,cust_976303,subscription_downgraded,2024-03-22 00:00:00,3,-120,79
evt_7400318,sub_633458,cust_976303,subscription_upgraded,2024-10-09 00:00:00,4,120,199
evt_5033031,sub_404550,cust_985364,subscription_started,2023-06-13 00:00:00,2,29,29
evt_3376818,sub_404550,cust_985364,subscription_churned,2024-03-28 00:00:00,2,-29,0
evt_8094088,sub_751966,cust_741055,subscription_started,2023-01-30 00:00:00,4,199,199
evt_8535120,sub_751966,cust_741055,subscription_downgraded,2024-05-07 00:00:00,3,-120,79
evt_2918984,sub_751966,cust_741055,subscription_upgraded,2024-08-09 00:00:00,4,120,199
evt_6492500,sub_751966,cust_741055,subscription_downgraded,2024-12-13 00:00:00,3,-120,79
evt_7680763,sub_876043,cust_166412,subscription_started,2023-09-25 00:00:00,3,79,79
evt_3003211,sub_876043,cust_166412,subscription_upgraded,2024-03-23 00:00:00,4,120,199
evt_1638058,sub_876043,cust_166412,subscription_downgraded,2024-12-28 00:00:00,3,-120,79
evt_2130790,sub_293439,cust_802382,subscription_started,2023-12-13 00:00:00,3,79,79
evt_3562057,sub_145883,cust_772561,subscription_started,2024-01-30 00:00:00,3,79,79
evt_4260468,sub_166741,cust_619920,subscription_started,2023-06-19 00:00:00,2,29,29
evt_8390875,sub_166741,cust_619920,subscription_churned,2023-11-14 00:00:00,2,-29,0
evt_9867708,sub_730886,cust_619920,subscription_reactivated,2024-02-14 00:00:00,1,0,0
evt_2092722,sub_730886,cust_619920,subscription_churned,2024-08-01 00:00:00,1,0,0
evt_3850704,sub_660226,cust_522866,subscription_started,2023-08-29 00:00:00,2,29,29
evt_1057394,sub_660226,cust_522866,subscription_churned,2024-02-08 00:00:00,2,-29,0
evt_3007261,sub_953232,cust_881439,subscription_started,2024-10-31 00:00:00,1,0,0
evt_1332077,sub_691018,cust_633030,subscription_started,2024-07-29 00:00:00,2,29,29
evt_7488875,sub_396189,cust_904694,subscription_started,2024-09-26 00:00:00,3,79,79
evt_5195013,sub_816052,cust_970196,subscription_started,2024-10-10 00:00:00,3,79,79
evt_3569227,sub_602403,cust_856609,subscription_started,2024-02-24 00:00:00,1,0,0
evt_7175325,sub_369705,cust_851606,subscription_started,2023-12-13 00:00:00,2,29,29
evt_8716379,sub_369705,cust_851606,subscription_upgraded,2024-03-12 00:00:00,3,50,79
evt_8727275,sub_541597,cust_790441,subscription_started,2024-08-26 00:00:00,2,29,29
evt_6469556,sub_586032,cust_633025,subscription_started,2023-07-01 00:00:00,3,79,79
evt_9890863,sub_586032,cust_633025,subscription_downgraded,2023-09-15 00:00:00,2,-50,29
evt_6665383,sub_153357,cust_503348,subscription_started,2024-03-04 00:00:00,4,199,199
evt_4463711,sub_153357,cust_503348,subscription_churned,2024-09-26 00:00:00,4,-199,0
evt_3614824,sub_799393,cust_532794,subscription_started,2024-09-08 00:00:00,4,199,199
evt_8861463,sub_258002,cust_327900,subscription_started,2023-07-25 00:00:00,2,29,29
evt_1145436,sub_258002,cust_327900,subscription_upgraded,2024-03-27 00:00:00,3,50,79
evt_3526697,sub_258002,cust_327900,subscription_downgraded,2024-08-11 00:00:00,2,-50,29
evt_8492990,sub_711790,cust_628370,subscription_started,2024-07-09 00:00:00,4,199,199
evt_2987101,sub_259401,cust_537757,subscription_started,2024-11-21 00:00:00,4,199,199
evt_8878038,sub_265969,cust_155642,subscription_started,2024-11-17 00:00:00,1,0,0
evt_5184066,sub_823479,cust_922458,subscription_started,2023-10-30 00:00:00,2,29,29
evt_6768490,sub_615655,cust_878476,subscription_started,2024-10-24 00:00:00,3,79,79
evt_2155782,sub_189139,cust_506380,subscription_started,2024-03-02 00:00:00,3,79,79
evt_6034918,sub_189139,cust_506380,subscription_downgraded,2024-04-18 00:00:00,2,-50,29
evt_9300525,sub_471942,cust_564586,subscription_started,2023-08-19 00:00:00,4,199,199
evt_5006465,sub_471942,cust_564586,subscription_downgraded,2024-06-13 00:00:00,3,-120,79
evt_8685433,sub_886429,cust_302897,subscription_started,2023-10-29 00:00:00,2,29,29
evt_1179145,sub_886429,cust_302897,subscription_upgraded,2024-01-01 00:00:00,3,50,79
evt_8122166,sub_995092,cust_392670,subscription_started,2024-07-23 00:00:00,2,29,29
evt_5725154,sub_679215,cust_438302,subscription_started,2024-09-03 00:00:00,2,29,29
evt_8547636,sub_679215,cust_438302,subscription_upgraded,2024-11-01 00:00:00,3,50,79
evt_1386001,sub_633506,cust_842057,subscription_started,2023-11-22 00:00:00,3,79,79
evt_1225606,sub_633506,cust_842057,subscription_churned,2024-08-07 00:00:00,3,-79,0
evt_2180827,sub_457705,cust_466375,subscription_started,2023-08-15 00:00:00,2,29,29
evt_2536556,sub_457705,cust_466375,subscription_downgraded,2024-07-29 00:00:00,1,-29,0
evt_9309761,sub_599168,cust_888669,subscription_started,2024-10-26 00:00:00,1,0,0
evt_1105921,sub_564012,cust_436526,subscription_started,2024-01-26 00:00:00,2,29,29
evt_4317199,sub_564012,cust_436526,subscription_downgraded,2024-03-01 00:00:00,1,-29,0
evt_4176691,sub_564012,cust_436526,subscription_upgraded,2024-04-28 00:00:00,2,29,29
evt_6392288,sub_564012,cust_436526,subscription_downgraded,2024-07-11 00:00:00,1,-29,0
evt_8155873,sub_771712,cust_610451,subscription_started,2023-02-14 00:00:00,4,199,199
evt_2053323,sub_771712,cust_610451,subscription_downgraded,2023-09-16 00:00:00,3,-120,79
evt_8481497,sub_771712,cust_610451,subscription_upgraded,2024-04-03 00:00:00,4,120,199
evt_9205525,sub_488438,cust_659106,subscription_started,2023-01-08 00:00:00,2,29,29
evt_6920595,sub_488438,cust_659106,subscription_churned,2023-06-17 00:00:00,2,-29,0
evt_7765272,sub_584064,cust_969005,subscription_started,2024-03-21 00:00:00,4,199,199
evt_3339281,sub_539979,cust_156904,subscription_started,2023-07-02 00:00:00,3,79,79
evt_4085491,sub_539979,cust_156904,subscription_downgraded,2023-12-31 00:00:00,2,-50,29
evt_7564784,sub_539979,cust_156904,subscription_upgraded,2024-02-21 00:00:00,3,50,79
evt_6659210,sub_539979,cust_156904,subscription_downgraded,2024-05-16 00:00:00,2,-50,29
evt_7580559,sub_539979,cust_156904,subscription_churned,2024-07-05 00:00:00,2,-29,0
evt_5658522,sub_970085,cust_431773,subscription_started,2023-01-18 00:00:00,3,79,79
evt_6423780,sub_970085,cust_431773,subscription_upgraded,2023-10-02 00:00:00,4,120,199
evt_3171442,sub_741337,cust_176115,subscription_started,2024-01-02 00:00:00,2,29,29
evt_8500727,sub_741337,cust_176115,subscription_churned,2024-09-17 00:00:00,2,-29,0
evt_6472738,sub_358064,cust_132316,subscription_started,2024-04-30 00:00:00,2,29,29
evt_4261117,sub_705258,cust_810189,subscription_started,2024-10-25 00:00:00,4,199,199
evt_4976500,sub_842501,cust_663244,subscription_started,2024-07-14 00:00:00,1,0,0
evt_7444855,sub_635780,cust_249375,subscription_started,2023-06-14 00:00:00,1,0,0
evt_7536008,sub_635780,cust_249375,subscription_churned,2024-01-21 00:00:00,1,0,0
evt_3400540,sub_929718,cust_675512,subscription_started,2024-04-17 00:00:00,3,79,79
evt_5576112,sub_689171,cust_474486,subscription_started,2023-05-12 00:00:00,4,199,199
evt_1424190,sub_689171,cust_474486,subscription_downgraded,2024-12-21 00:00:00,3,-120,79
evt_8070308,sub_783288,cust_791454,subscription_started,2023-11-10 00:00:00,3,79,79
evt_3156470,sub_398595,cust_332286,subscription_started,2024-10-18 00:00:00,2,29,29
evt_9004435,sub_154970,cust_610626,subscription_started,2024-07-18 00:00:00,1,0,0
evt_7291943,sub_154970,cust_610626,subscription_upgraded,2024-09-28 00:00:00,2,29,29
evt_1579384,sub_514751,cust_757057,subscription_started,2023-03-20 00:00:00,2,29,29
evt_2715524,sub_514751,cust_757057,subscription_upgraded,2023-10-03 00:00:00,3,50,79
evt_7045114,sub_514751,cust_757057,subscription_upgraded,2024-01-11 00:00:00,4,120,199
evt_5374737,sub_266786,cust_138436,subscription_started,2024-07-18 00:00:00,3,79,79
evt_4783595,sub_266786,cust_138436,subscription_upgraded,2024-10-08 00:00:00,4,120,199
evt_4903481,sub_144454,cust_718241,subscription_started,2023-10-25 00:00:00,2,29,29
evt_5859342,sub_144454,cust_718241,subscription_churned,2024-06-08 00:00:00,2,-29,0
evt_7961516,sub_802170,cust_743863,subscription_started,2024-12-01 00:00:00,2,29,29
evt_1604073,sub_142079,cust_867562,subscription_started,2024-05-10 00:00:00,1,0,0
evt_2352703,sub_142079,cust_867562,subscription_churned,2024-09-25 00:00:00,1,0,0
evt_3754469,sub_485999,cust_929906,subscription_started,2024-01-05 00:00:00,3,79,79
evt_5787910,sub_372988,cust_764343,subscription_started,2023-10-08 00:00:00,3,79,79
evt_9586664,sub_372988,cust_764343,subscription_churned,2023-12-29 00:00:00,3,-79,0
evt_1698940,sub_314528,cust_181618,subscription_started,2024-06-13 00:00:00,2,29,29
evt_7055540,sub_722076,cust_106918,subscription_started,2024-05-28 00:00:00,2,29,29
evt_4855572,sub_722076,cust_106918,subscription_churned,2024-08-20 00:00:00,2,-29,0
evt_9574824,sub_984539,cust_852146,subscription_started,2023-05-02 00:00:00,3,79,79
evt_2799550,sub_984539,cust_852146,subscription_upgraded,2024-11-05 00:00:00,4,120,199
evt_5600838,sub_998803,cust_778700,subscription_started,2024-02-25 00:00:00,1,0,0
evt_7174850,sub_998803,cust_778700,subscription_upgraded,2024-07-17 00:00:00,2,29,29
evt_1375717,sub_179796,cust_158627,subscription_started,2023-06-20 00:00:00,4,199,199
evt_1509483,sub_179796,cust_158627,subscription_downgraded,2024-01-18 00:00:00,3,-120,79
evt_4939337,sub_179796,cust_158627,subscription_upgraded,2024-05-21 00:00:00,4,120,199
evt_3571860,sub_166357,cust_793889,subscription_started,2023-10-18 00:00:00,1,0,0
evt_7332141,sub_166357,cust_793889,subscription_churned,2023-12-09 00:00:00,1,0,0
evt_8813176,sub_553496,cust_793889,subscription_reactivated,2024-05-14 00:00:00,1,0,0
evt_1222617,sub_553496,cust_793889,subscription_upgraded,2024-07-30 00:00:00,2,29,29
evt_1409580,sub_312544,cust_933215,subscription_started,2024-08-19 00:00:00,2,29,29
evt_1740262,sub_949717,cust_496583,subscription_started,2024-01-30 00:00:00,1,0,0
evt_7228915,sub_491399,cust_286040,subscription_started,2024-05-02 00:00:00,3,79,79
evt_9296512,sub_904586,cust_732789,subscription_started,2024-07-06 00:00:00,3,79,79
evt_5247996,sub_904586,cust_732789,subscription_upgraded,2024-12-10 00:00:00,4,120,199
evt_8827496,sub_448970,cust_549793,subscription_started,2023-08-23 00:00:00,3,79,79
evt_8029251,sub_448970,cust_549793,subscription_upgraded,2024-11-17 00:00:00,4,120,199
evt_1067788,sub_644807,cust_600318,subscription_started,2023-08-27 00:00:00,1,0,0
evt_2785542,sub_886249,cust_647923,subscription_started,2023-05-01 00:00:00,1,0,0
evt_4159672,sub_886249,cust_647923,subscription_upgraded,2023-09-14 00:00:00,2,29,29
evt_2211426,sub_886249,cust_647923,subscription_upgraded,2024-04-03 00:00:00,3,50,79
evt_5962433,sub_124647,cust_713805,subscription_started,2023-09-17 00:00:00,4,199,199
evt_8593357,sub_124647,cust_713805,subscription_downgraded,2023-11-30 00:00:00,3,-120,79
evt_1702543,sub_766076,cust_921861,subscription_started,2024-07-24 00:00:00,2,29,29
evt_5291312,sub_435158,cust_871523,subscription_started,2023-05-22 00:00:00,2,29,29
evt_9178027,sub_435158,cust_871523,subscription_churned,2024-07-20 00:00:00,2,-29,0
evt_2544323,sub_191046,cust_454877,subscription_started,2024-07-17 00:00:00,4,199,199
evt_8569862,sub_136010,cust_594580,subscription_started,2024-09-06 00:00:00,1,0,0
evt_3153928,sub_136010,cust_594580,subscription_churned,2024-12-04 00:00:00,1,0,0
evt_9494212,sub_808043,cust_743789,subscription_started,2024-11-02 00:00:00,3,79,79
evt_8770870,sub_172456,cust_991884,subscription_started,2024-11-03 00:00:00,3,79,79
evt_9986932,sub_830994,cust_477214,subscription_started,2023-09-02 00:00:00,1,0,0
evt_8578703,sub_830994,cust_477214,subscription_upgraded,2024-02-07 00:00:00,2,29,29
evt_9157878,sub_830994,cust_477214,subscription_downgraded,2024-10-01 00:00:00,1,-29,0
evt_3963386,sub_830994,cust_477214,subscription_churned,2024-11-26 00:00:00,1,0,0
evt_4748410,sub_146005,cust_642892,subscription_started,2023-01-16 00:00:00,4,199,199
evt_3335477,sub_146005,cust_642892,subscription_downgraded,2023-10-19 00:00:00,3,-120,79
evt_9810978,sub_146005,cust_642892,subscription_churned,2024-05-26 00:00:00,3,-79,0
evt_2783889,sub_486178,cust_389939,subscription_started,2023-08-20 00:00:00,4,199,199
evt_2463693,sub_486178,cust_389939,subscription_downgraded,2024-03-24 00:00:00,3,-120,79
evt_3717830,sub_486178,cust_389939,subscription_downgraded,2024-12-08 00:00:00,2,-50,29
evt_4297008,sub_698129,cust_175902,subscription_started,2024-05-30 00:00:00,2,29,29
evt_4112344,sub_170064,cust_495397,subscription_started,2024-07-30 00:00:00,3,79,79
evt_1666991,sub_170064,cust_495397,subscription_upgraded,2024-10-15 00:00:00,4,120,199
evt_7555022,sub_239685,cust_370343,subscription_started,2023-03-11 00:00:00,3,79,79
evt_7507169,sub_239685,cust_370343,subscription_upgraded,2024-08-19 00:00:00,4,120,199
evt_3129961,sub_239685,cust_370343,subscription_downgraded,2024-09-22 00:00:00,3,-120,79
evt_2140750,sub_239685,cust_370343,subscription_downgraded,2024-12-21 00:00:00,2,-50,29
evt_2217859,sub_638322,cust_110195,subscription_started,2023-09-27 00:00:00,1,0,0
evt_6376889,sub_638322,cust_110195,subscription_churned,2024-08-24 00:00:00,1,0,0
evt_7269347,sub_129009,cust_470711,subscription_started,2023-08-12 00:00:00,3,79,79
evt_5711603,sub_487470,cust_353814,subscription_started,2023-09-29 00:00:00,1,0,0
evt_2055863,sub_658617,cust_795650,subscription_started,2024-05-19 00:00:00,1,0,0
evt_6847081,sub_351044,cust_702427,subscription_started,2023-10-09 00:00:00,2,29,29
evt_6387876,sub_847237,cust_543732,subscription_started,2024-05-04 00:00:00,1,0,0
