payment_id,subscription_id,customer_id,amount,currency,payment_date,payment_method,status,created_at
pay_5963598,sub_783768,cust_581906,79,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_6585274,sub_783768,cust_581906,79,USD,2024-01-01,wire,succeeded,2024-01-01 00:00:00
pay_8064851,sub_783768,cust_581906,79,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_3074710,sub_783768,cust_581906,79,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_5671643,sub_783768,cust_581906,79,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_3585824,sub_783768,cust_581906,79,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_6738239,sub_783768,cust_581906,199,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_5568923,sub_783768,cust_581906,199,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_4091304,sub_783768,cust_581906,199,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_2120195,sub_783768,cust_581906,199,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_8062735,sub_783768,cust_581906,199,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_2783312,sub_783768,cust_581906,199,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_7808463,sub_783768,cust_581906,199,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_7629768,sub_387492,cust_781571,79,USD,2023-11-06,credit_card,succeeded,2023-11-06 00:00:00
pay_5380869,sub_387492,cust_781571,79,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_4488137,sub_387492,cust_781571,79,USD,2024-01-01,wire,succeeded,2024-01-01 00:00:00
pay_4921744,sub_387492,cust_781571,79,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_4651192,sub_387492,cust_781571,79,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_1145575,sub_387492,cust_781571,79,USD,2024-04-01,ach,succeeded,2024-04-01 00:00:00
pay_9746238,sub_387492,cust_781571,79,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_1774125,sub_387492,cust_781571,79,USD,2024-06-01,wire,succeeded,2024-06-01 00:00:00
pay_6131376,sub_387492,cust_781571,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_8798283,sub_387492,cust_781571,79,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_1538723,sub_847960,cust_273565,79,USD,2023-02-23,wire,succeeded,2023-02-23 00:00:00
pay_3950139,sub_847960,cust_273565,79,USD,2023-03-01,credit_card,succeeded,2023-03-01 00:00:00
pay_4157178,sub_847960,cust_273565,79,USD,2023-04-01,credit_card,succeeded,2023-04-01 00:00:00
pay_2559402,sub_847960,cust_273565,199,USD,2023-05-01,ach,succeeded,2023-05-01 00:00:00
pay_2079981,sub_847960,cust_273565,199,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_4620399,sub_847960,cust_273565,199,USD,2023-07-01,wire,succeeded,2023-07-01 00:00:00
pay_8193941,sub_847960,cust_273565,199,USD,2023-08-01,ach,succeeded,2023-08-01 00:00:00
pay_3283134,sub_847960,cust_273565,199,USD,2023-09-01,credit_card,failed,2023-09-01 00:00:00
pay_4797739,sub_847960,cust_273565,199,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_4024255,sub_847960,cust_273565,199,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_3879823,sub_847960,cust_273565,199,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_5536103,sub_847960,cust_273565,199,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_9811570,sub_847960,cust_273565,199,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_2028961,sub_847960,cust_273565,199,USD,2024-03-01,ach,succeeded,2024-03-01 00:00:00
pay_5121047,sub_847960,cust_273565,199,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_8279290,sub_847960,cust_273565,199,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_1241860,sub_847960,cust_273565,199,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_2675675,sub_847960,cust_273565,199,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_3821858,sub_847960,cust_273565,199,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_5542450,sub_847960,cust_273565,79,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_1517029,sub_847960,cust_273565,79,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_5104558,sub_847960,cust_273565,29,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_6161516,sub_847960,cust_273565,29,USD,2024-12-01,ach,failed,2024-12-01 00:00:00
pay_2524400,sub_529131,cust_599968,29,USD,2023-03-21,credit_card,succeeded,2023-03-21 00:00:00
pay_9636136,sub_529131,cust_599968,29,USD,2023-04-01,ach,succeeded,2023-04-01 00:00:00
pay_6643235,sub_529131,cust_599968,29,USD,2023-05-01,ach,succeeded,2023-05-01 00:00:00
pay_1135297,sub_529131,cust_599968,29,USD,2023-06-01,wire,succeeded,2023-06-01 00:00:00
pay_5781626,sub_529131,cust_599968,29,USD,2023-07-01,credit_card,succeeded,2023-07-01 00:00:00
pay_6898080,sub_529131,cust_599968,79,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_2089741,sub_529131,cust_599968,79,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_6367350,sub_529131,cust_599968,79,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_3252091,sub_529131,cust_599968,79,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_2565963,sub_529131,cust_599968,199,USD,2023-12-01,wire,succeeded,2023-12-01 00:00:00
pay_4004521,sub_529131,cust_599968,199,USD,2024-01-01,ach,succeeded,2024-01-01 00:00:00
pay_2184456,sub_529131,cust_599968,199,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_6340289,sub_529131,cust_599968,199,USD,2024-03-01,ach,succeeded,2024-03-01 00:00:00
pay_5482331,sub_529131,cust_599968,199,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_3943200,sub_529131,cust_599968,199,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_3927616,sub_529131,cust_599968,199,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_7402264,sub_529131,cust_599968,199,USD,2024-07-01,ach,succeeded,2024-07-01 00:00:00
pay_8103918,sub_529131,cust_599968,199,USD,2024-08-01,wire,succeeded,2024-08-01 00:00:00
pay_3816575,sub_529131,cust_599968,199,USD,2024-09-01,wire,succeeded,2024-09-01 00:00:00
pay_4887495,sub_529131,cust_599968,199,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_5195115,sub_529131,cust_599968,199,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_4219121,sub_529131,cust_599968,199,USD,2024-12-01,wire,succeeded,2024-12-01 00:00:00
pay_4867069,sub_969793,cust_501312,199,USD,2023-05-17,credit_card,succeeded,2023-05-17 00:00:00
pay_3496387,sub_969793,cust_501312,199,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_8124274,sub_969793,cust_501312,199,USD,2023-07-01,credit_card,failed,2023-07-01 00:00:00
pay_4151107,sub_969793,cust_501312,199,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_4381812,sub_969793,cust_501312,199,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_4859970,sub_969793,cust_501312,199,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_8929580,sub_969793,cust_501312,199,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_9838407,sub_969793,cust_501312,199,USD,2023-12-01,ach,succeeded,2023-12-01 00:00:00
pay_5268154,sub_969793,cust_501312,199,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_7072871,sub_969793,cust_501312,199,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_5179026,sub_969793,cust_501312,199,USD,2024-03-01,wire,succeeded,2024-03-01 00:00:00
pay_3240610,sub_969793,cust_501312,199,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_1349361,sub_969793,cust_501312,199,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_6704686,sub_969793,cust_501312,199,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_6828339,sub_969793,cust_501312,199,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_9775520,sub_969793,cust_501312,199,USD,2024-08-01,wire,succeeded,2024-08-01 00:00:00
pay_5563057,sub_969793,cust_501312,79,USD,2024-09-01,ach,succeeded,2024-09-01 00:00:00
pay_1138525,sub_969793,cust_501312,79,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_8079136,sub_969793,cust_501312,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_6414274,sub_761770,cust_323404,29,USD,2024-10-05,wire,succeeded,2024-10-05 00:00:00
pay_8890729,sub_761770,cust_323404,29,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_5338827,sub_761770,cust_323404,29,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_9775049,sub_691155,cust_229139,79,USD,2024-08-26,credit_card,succeeded,2024-08-26 00:00:00
pay_6707994,sub_691155,cust_229139,79,USD,2024-09-01,credit_card,failed,2024-09-01 00:00:00
pay_9533877,sub_691155,cust_229139,79,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_5609903,sub_691155,cust_229139,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_7743856,sub_691155,cust_229139,79,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_8275243,sub_108281,cust_730193,199,USD,2024-09-06,ach,succeeded,2024-09-06 00:00:00
pay_5332113,sub_108281,cust_730193,199,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_2786634,sub_108281,cust_730193,199,USD,2024-11-01,ach,failed,2024-11-01 00:00:00
pay_1373276,sub_108281,cust_730193,199,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_2426122,sub_421153,cust_297810,79,USD,2024-02-06,credit_card,succeeded,2024-02-06 00:00:00
pay_2376326,sub_421153,cust_297810,79,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_4605302,sub_421153,cust_297810,79,USD,2024-04-01,wire,failed,2024-04-01 00:00:00
pay_8516710,sub_421153,cust_297810,79,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_9060352,sub_421153,cust_297810,79,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_6465889,sub_421153,cust_297810,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_2284691,sub_421153,cust_297810,79,USD,2024-08-01,wire,succeeded,2024-08-01 00:00:00
pay_8086318,sub_421153,cust_297810,79,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_7448481,sub_421153,cust_297810,79,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_5374817,sub_421153,cust_297810,79,USD,2024-11-01,wire,succeeded,2024-11-01 00:00:00
pay_4031676,sub_421153,cust_297810,79,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_4481057,sub_858510,cust_722780,199,USD,2023-03-14,credit_card,succeeded,2023-03-14 00:00:00
pay_8297037,sub_858510,cust_722780,199,USD,2023-04-01,wire,succeeded,2023-04-01 00:00:00
pay_1312837,sub_858510,cust_722780,199,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_1279153,sub_858510,cust_722780,199,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_7853970,sub_858510,cust_722780,199,USD,2023-07-01,wire,succeeded,2023-07-01 00:00:00
pay_4847454,sub_858510,cust_722780,199,USD,2023-08-01,ach,succeeded,2023-08-01 00:00:00
pay_1764389,sub_858510,cust_722780,79,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_5434109,sub_858510,cust_722780,79,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_8291940,sub_858510,cust_722780,79,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_3815529,sub_858510,cust_722780,199,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_3086609,sub_858510,cust_722780,199,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_3181928,sub_858510,cust_722780,199,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_5038568,sub_858510,cust_722780,199,USD,2024-03-01,wire,succeeded,2024-03-01 00:00:00
pay_9229263,sub_858510,cust_722780,199,USD,2024-04-01,ach,succeeded,2024-04-01 00:00:00
pay_7314811,sub_858510,cust_722780,199,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_2196967,sub_858510,cust_722780,199,USD,2024-06-01,ach,succeeded,2024-06-01 00:00:00
pay_5183703,sub_858510,cust_722780,199,USD,2024-07-01,wire,succeeded,2024-07-01 00:00:00
pay_5101925,sub_858510,cust_722780,199,USD,2024-08-01,ach,succeeded,2024-08-01 00:00:00
pay_1868567,sub_858510,cust_722780,199,USD,2024-09-01,ach,succeeded,2024-09-01 00:00:00
pay_9592433,sub_858510,cust_722780,199,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_2419019,sub_858510,cust_722780,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_3370656,sub_858510,cust_722780,79,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_7331260,sub_931377,cust_483162,290,USD,2024-07-13,wire,succeeded,2024-07-13 00:00:00
pay_4496308,sub_931377,cust_483162,29,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_9450936,sub_931377,cust_483162,29,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_9216231,sub_931377,cust_483162,29,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_7309035,sub_931377,cust_483162,29,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_4627819,sub_931377,cust_483162,29,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_3460898,sub_280426,cust_163406,79,USD,2024-02-12,credit_card,succeeded,2024-02-12 00:00:00
pay_8087736,sub_280426,cust_163406,79,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_5718741,sub_280426,cust_163406,79,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_5331289,sub_280426,cust_163406,79,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_7333733,sub_280426,cust_163406,79,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_2206941,sub_280426,cust_163406,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_7220719,sub_280426,cust_163406,29,USD,2024-08-01,ach,succeeded,2024-08-01 00:00:00
pay_2489435,sub_280426,cust_163406,29,USD,2024-09-01,ach,succeeded,2024-09-01 00:00:00
pay_1802238,sub_280426,cust_163406,29,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_3080909,sub_280426,cust_163406,79,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_6994969,sub_280426,cust_163406,79,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_8180776,sub_181023,cust_900298,199,USD,2024-10-27,credit_card,succeeded,2024-10-27 00:00:00
pay_3280105,sub_181023,cust_900298,199,USD,2024-11-01,ach,succeeded,2024-11-01 00:00:00
pay_7583602,sub_181023,cust_900298,199,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_1690217,sub_297101,cust_221620,199,USD,2024-04-09,wire,succeeded,2024-04-09 00:00:00
pay_9193739,sub_297101,cust_221620,199,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_9318064,sub_297101,cust_221620,199,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_5812616,sub_297101,cust_221620,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_9429467,sub_297101,cust_221620,79,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_6941510,sub_297101,cust_221620,79,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_8712415,sub_297101,cust_221620,79,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_1461312,sub_297101,cust_221620,79,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_8813668,sub_297101,cust_221620,79,USD,2024-12-01,ach,succeeded,2024-12-01 00:00:00
pay_5720983,sub_136518,cust_111901,199,USD,2023-06-17,credit_card,succeeded,2023-06-17 00:00:00
pay_3521576,sub_136518,cust_111901,199,USD,2023-07-01,credit_card,succeeded,2023-07-01 00:00:00
pay_9053373,sub_136518,cust_111901,199,USD,2023-08-01,ach,succeeded,2023-08-01 00:00:00
pay_2350852,sub_136518,cust_111901,199,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_6884311,sub_136518,cust_111901,199,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_2275594,sub_136518,cust_111901,199,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_4484579,sub_136518,cust_111901,199,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_1976246,sub_136518,cust_111901,199,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_1780330,sub_136518,cust_111901,199,USD,2024-02-01,wire,succeeded,2024-02-01 00:00:00
pay_1561988,sub_136518,cust_111901,199,USD,2024-03-01,ach,succeeded,2024-03-01 00:00:00
pay_6990612,sub_136518,cust_111901,199,USD,2024-04-01,wire,succeeded,2024-04-01 00:00:00
pay_5873860,sub_136518,cust_111901,199,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_9813637,sub_136518,cust_111901,199,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_8091166,sub_136518,cust_111901,199,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_4024821,sub_136518,cust_111901,199,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_3183280,sub_136518,cust_111901,199,USD,2024-09-01,ach,succeeded,2024-09-01 00:00:00
pay_1535053,sub_136518,cust_111901,199,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_1617723,sub_136518,cust_111901,199,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_2320054,sub_136518,cust_111901,199,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_5119055,sub_878111,cust_381819,29,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_7067867,sub_878111,cust_381819,29,USD,2024-02-01,ach,succeeded,2024-02-01 00:00:00
pay_9419884,sub_878111,cust_381819,29,USD,2024-03-01,wire,succeeded,2024-03-01 00:00:00
pay_7695824,sub_878111,cust_381819,29,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_2455652,sub_878111,cust_381819,29,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_6339878,sub_878111,cust_381819,29,USD,2024-06-01,wire,succeeded,2024-06-01 00:00:00
pay_8513206,sub_878111,cust_381819,29,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_2283470,sub_878111,cust_381819,79,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_8891731,sub_878111,cust_381819,79,USD,2024-09-01,ach,succeeded,2024-09-01 00:00:00
pay_2560438,sub_878111,cust_381819,29,USD,2024-10-01,wire,succeeded,2024-10-01 00:00:00
pay_7851188,sub_878111,cust_381819,29,USD,2024-11-01,wire,succeeded,2024-11-01 00:00:00
pay_1001005,sub_582607,cust_635593,29,USD,2024-01-04,credit_card,succeeded,2024-01-04 00:00:00
pay_7905648,sub_582607,cust_635593,29,USD,2024-02-01,ach,succeeded,2024-02-01 00:00:00
pay_7432383,sub_582607,cust_635593,29,USD,2024-03-01,wire,succeeded,2024-03-01 00:00:00
pay_1265461,sub_582607,cust_635593,29,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_7188445,sub_582607,cust_635593,29,USD,2024-05-01,ach,succeeded,2024-05-01 00:00:00
pay_7290235,sub_582607,cust_635593,29,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_2137485,sub_582607,cust_635593,29,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_4903562,sub_582607,cust_635593,29,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_4027962,sub_582607,cust_635593,29,USD,2024-09-01,wire,failed,2024-09-01 00:00:00
pay_9327867,sub_582607,cust_635593,29,USD,2024-10-01,ach,succeeded,2024-10-01 00:00:00
pay_1291069,sub_552041,cust_999138,1990,USD,2023-02-06,credit_card,succeeded,2023-02-06 00:00:00
pay_9072838,sub_552041,cust_999138,199,USD,2023-03-01,credit_card,succeeded,2023-03-01 00:00:00
pay_8085538,sub_552041,cust_999138,199,USD,2023-04-01,credit_card,succeeded,2023-04-01 00:00:00
pay_2125505,sub_552041,cust_999138,199,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_2127977,sub_552041,cust_999138,199,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_9924373,sub_552041,cust_999138,199,USD,2023-07-01,ach,succeeded,2023-07-01 00:00:00
pay_6172868,sub_552041,cust_999138,199,USD,2023-08-01,ach,succeeded,2023-08-01 00:00:00
pay_5087533,sub_552041,cust_999138,199,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_2514792,sub_552041,cust_999138,79,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_9394357,sub_552041,cust_999138,79,USD,2023-11-01,credit_card,succeeded,2023-11-01 00:00:00
pay_8637109,sub_552041,cust_999138,199,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_3150877,sub_552041,cust_999138,199,USD,2024-01-01,credit_card,succeeded,2024-01-01 00:00:00
pay_5403274,sub_552041,cust_999138,1990,USD,2024-02-01,credit_card,succeeded,2024-02-01 00:00:00
pay_3793128,sub_552041,cust_999138,199,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_9067338,sub_552041,cust_999138,199,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_2377186,sub_552041,cust_999138,199,USD,2024-05-01,wire,succeeded,2024-05-01 00:00:00
pay_7816369,sub_552041,cust_999138,199,USD,2024-06-01,ach,succeeded,2024-06-01 00:00:00
pay_9336608,sub_552041,cust_999138,199,USD,2024-07-01,ach,succeeded,2024-07-01 00:00:00
pay_4418978,sub_552041,cust_999138,199,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_7148327,sub_552041,cust_999138,199,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_4152413,sub_552041,cust_999138,199,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_9625447,sub_552041,cust_999138,199,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_8019723,sub_552041,cust_999138,199,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_2317595,sub_698626,cust_384434,79,USD,2023-03-21,credit_card,succeeded,2023-03-21 00:00:00
pay_9845421,sub_698626,cust_384434,79,USD,2023-04-01,wire,succeeded,2023-04-01 00:00:00
pay_3815007,sub_698626,cust_384434,79,USD,2023-05-01,credit_card,succeeded,2023-05-01 00:00:00
pay_6500718,sub_698626,cust_384434,79,USD,2023-06-01,credit_card,succeeded,2023-06-01 00:00:00
pay_1971163,sub_698626,cust_384434,79,USD,2023-07-01,wire,succeeded,2023-07-01 00:00:00
pay_2274669,sub_698626,cust_384434,79,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_7293269,sub_698626,cust_384434,79,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_9704510,sub_698626,cust_384434,79,USD,2023-10-01,credit_card,succeeded,2023-10-01 00:00:00
pay_6790854,sub_698626,cust_384434,79,USD,2023-11-01,wire,succeeded,2023-11-01 00:00:00
pay_4448288,sub_698626,cust_384434,79,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
pay_6218535,sub_698626,cust_384434,79,USD,2024-01-01,wire,succeeded,2024-01-01 00:00:00
pay_2538468,sub_698626,cust_384434,79,USD,2024-02-01,wire,succeeded,2024-02-01 00:00:00
pay_1688743,sub_698626,cust_384434,79,USD,2024-03-01,credit_card,succeeded,2024-03-01 00:00:00
pay_9940066,sub_698626,cust_384434,79,USD,2024-04-01,credit_card,succeeded,2024-04-01 00:00:00
pay_7462239,sub_698626,cust_384434,79,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_3903287,sub_698626,cust_384434,79,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_2724636,sub_698626,cust_384434,79,USD,2024-07-01,wire,succeeded,2024-07-01 00:00:00
pay_8773056,sub_698626,cust_384434,79,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_1872786,sub_789137,cust_172274,79,USD,2024-04-21,wire,succeeded,2024-04-21 00:00:00
pay_2704646,sub_789137,cust_172274,79,USD,2024-05-01,credit_card,succeeded,2024-05-01 00:00:00
pay_6274669,sub_789137,cust_172274,79,USD,2024-06-01,credit_card,succeeded,2024-06-01 00:00:00
pay_4241223,sub_789137,cust_172274,79,USD,2024-07-01,credit_card,succeeded,2024-07-01 00:00:00
pay_2462235,sub_789137,cust_172274,79,USD,2024-08-01,credit_card,succeeded,2024-08-01 00:00:00
pay_2478426,sub_789137,cust_172274,79,USD,2024-09-01,credit_card,succeeded,2024-09-01 00:00:00
pay_6575742,sub_789137,cust_172274,199,USD,2024-10-01,credit_card,succeeded,2024-10-01 00:00:00
pay_1905530,sub_789137,cust_172274,199,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_1654167,sub_789137,cust_172274,199,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_6155837,sub_738914,cust_418672,290,USD,2024-09-29,credit_card,succeeded,2024-09-29 00:00:00
pay_8397931,sub_738914,cust_418672,29,USD,2024-10-01,wire,failed,2024-10-01 00:00:00
pay_2674504,sub_738914,cust_418672,29,USD,2024-11-01,credit_card,succeeded,2024-11-01 00:00:00
pay_7832808,sub_738914,cust_418672,29,USD,2024-12-01,credit_card,succeeded,2024-12-01 00:00:00
pay_6084824,sub_684745,cust_357034,79,USD,2023-06-04,credit_card,succeeded,2023-06-04 00:00:00
pay_7824589,sub_684745,cust_357034,79,USD,2023-07-01,ach,succeeded,2023-07-01 00:00:00
pay_6124211,sub_684745,cust_357034,79,USD,2023-08-01,credit_card,succeeded,2023-08-01 00:00:00
pay_6093157,sub_684745,cust_357034,79,USD,2023-09-01,credit_card,succeeded,2023-09-01 00:00:00
pay_4083015,sub_684745,cust_357034,79,USD,2023-10-01,wire,succeeded,2023-10-01 00:00:00
pay_3371611,sub_684745,cust_357034,29,USD,2023-11-01,ach,succeeded,2023-11-01 00:00:00
pay_5477850,sub_684745,cust_357034,29,USD,2023-12-01,credit_card,succeeded,2023-12-01 00:00:00
